XXXIX	NUM	xxxix
partir	VERB	partir
,	PUNCT	,
j'	PRON	je
avais	VERB	avoir
presque	ADV	presque
peur	NOUN	peur
maintenant	ADV	maintenant
de	ADP	de
m'	PRON	me
éloigner	VERB	éloigner
;	PUNCT	;
mais	CONJ	mais
enfin	ADV	enfin
j'	PRON	je
acceptai	VERB	accepter
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
trois	NUM	trois
heures	NOUN	heure
après	ADV	après
,	PUNCT	,
je	PRON	je
m'	PRON	me
embarquais	VERB	embarquer
sur	ADP	sur
le	DET	le
vapeur	NOUN	vapeur
qui	PRON	qui
partait	VERB	partir
pour	ADP	pour
Barcelone	NOUN	barcelone
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
croyais	VERB	croire
n'	ADV	ne
être	VERB	être
que	CONJ	que
quelques	PRON	quelque
jours	NOUN	jour
absent	ADJ	absent
,	PUNCT	,
une	DET	un
semaine	NOUN	semaine
au	ADP	au
plus	ADV	plus
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
,	PUNCT	,
à	ADP	à
Barcelone	NOUN	barcelone
,	PUNCT	,
je	PRON	je
reçus	VERB	recevoir
une	DET	un
lettre	NOUN	lettre
de	ADP	de
M	NOUN	m
.	PUNCT	.
Bédarrides	NOUN	bédarrides
qui	PRON	qui
m'	PRON	me
envoyait	VERB	envoyer
à	ADP	à
Alicante	NOUN	alicante
,	PUNCT	,
d'	ADP	de
Alicante	ADJ	alicante
on	PRON	on
m'	PRON	me
envoya	VERB	envoyer
à	ADP	à
Carthagène	NOUN	carthagène
,	PUNCT	,
de	ADP	de
Carthagène	NOUN	carthagène
à	ADP	à
Malaga	NOUN	malaga
,	PUNCT	,
et	CONJ	et
de	ADP	de
Malaga	NOUN	malaga
à	ADP	à
Cadix	NOUN	cadix
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Quand	CONJ	quand
je	PRON	je
rentrai	VERB	rentrer
à	ADP	à
Marseille	NOUN	marseille
,	PUNCT	,
il	PRON	il
y	PRON	y
avait	VERB	avoir
six	NUM	six
semaines	NOUN	semaine
que	PRON	que
j'	PRON	je
en	PRON	en
étais	VERB	être
parti	VERB	partir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Malheureusement	ADV	malheureusement
,	PUNCT	,
le	DET	le
voyage	NOUN	voyage
n'	ADV	ne
avait	VERB	avoir
pas	ADV	pas
produit	VERB	produire
l'	DET	le
effet	NOUN	effet
que	CONJ	que
les	DET	le
frères	NOUN	frère
Bédarrides	ADJ	bédarrides
espéraient	VERB	espérer
;	PUNCT	;
il	PRON	il
avait	VERB	avoir
occupé	VERB	occuper
mon	PRON	mon
temps	NOUN	temps
,	PUNCT	,
il	PRON	il
n'	ADV	ne
avait	VERB	avoir
pas	ADV	pas
distrait	VERB	distraire
mon	PRON	mon
esprit	NOUN	esprit
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pendant	ADP	pendant
ces	PRON	ce
deux	NUM	deux
mois	NOUN	moi|mois
,	PUNCT	,
je	PRON	je
n'	ADV	ne
avais	VERB	avoir
pas	ADV	pas
cessé	VERB	cesser
une	DET	un
minute	NOUN	minute
de	ADP	de
penser	VERB	penser
à	ADP	à
Clotilde	NOUN	clotilde
et	CONJ	et
de	ADP	de
la	PRON	la
voir	VERB	voir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
seul	ADJ	seul
soulagement	NOUN	soulagement
que	PRON	que
j'	PRON	je
y	PRON	y
avais	VERB	avoir
gagné	VERB	gagner
avait	VERB	avoir
été	VERB	être
de	ADP	de
ne	ADV	ne
pas	ADV	pas
savoir	VERB	savoir
le	DET	le
moment	NOUN	moment
précis	ADJ	précis
de	ADP	de
son	PRON	son
mariage	NOUN	mariage
et	CONJ	et
de	ADP	de
n'	ADV	ne
être	VERB	être
pas	ADV	pas
ainsi	ADV	ainsi
tenté	VERB	tenter
de	ADP	de
courir	VERB	courir
à	ADP	à
Cassis	NOUN	cassis
,	PUNCT	,
pour	ADP	pour
la	PRON	la
voir	VERB	voir
à	ADP	à
l'	DET	le
église	NOUN	église
mettre	VERB	mettre
sa	PRON	son
main	NOUN	main
dans	ADP	dans
celle	PRON	celui
de	ADP	de
ce	PRON	ce
Solignac	NOUN	solignac
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pour	ADP	pour
être	VERB	être
juste	ADJ	juste
,	PUNCT	,
il	PRON	il
faut	VERB	falloir
dire	VERB	dire
que	CONJ	que
j'	PRON	je
avais	VERB	avoir
gagné	VERB	gagner
autre	ADJ	autre
chose	NOUN	chose
encore	ADV	encore
:	PUNCT	:
une	DET	un
résolution	NOUN	résolution
,	PUNCT	,
celle	PRON	celui
de	ADP	de
quitter	VERB	quitter
Marseille	NOUN	marseille
et	CONJ	et
d'	ADP	de
aller	VERB	aller
à	ADP	à
Paris	NOUN	paris
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Quand	CONJ	quand
je	PRON	je
fis	VERB	faire
part	NOUN	part
de	ADP	de
cette	PRON	ce
résolution	NOUN	résolution
aux	ADP	au
frères	NOUN	frère
Bédarrides	ADJ	bédarrides
,	PUNCT	,
ils	PRON	il
poussèrent	VERB	pousser
les	DET	le
hauts	ADJ	haut
cris	NOUN	cri
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Quitter	VERB	quitter
Marseille	NOUN	marseille
!	PUNCT	!
<EOS>	<EOS>	<EOS>
abandonner	VERB	abandonner
le	DET	le
commerce	NOUN	commerce
!	PUNCT	!
<EOS>	<EOS>	<EOS>
j'	PRON	je
étais	VERB	être
donc	ADV	donc
fou	ADJ	fou
:	PUNCT	:
ils	PRON	il
étaient	VERB	être
contents	ADJ	content
de	ADP	de
moi	PRON	moi
;	PUNCT	;
je	PRON	je
me	PRON	me
formais	VERB	former
admirablement	ADV	admirablement
aux	ADP	au
affaires	NOUN	affaire
;	PUNCT	;
je	PRON	je
pouvais	VERB	pouvoir
leur	PRON	lui
rendre	VERB	rendre
de	ADP	de
grands	ADJ	grand
services	NOUN	service
,	PUNCT	,
ils	PRON	il
doubleraient	VERB	doubler
mes	PRON	mon
appointements	NOUN	appointement
à	ADP	à
la	DET	le
fin	NOUN	fin
de	ADP	de
l'	DET	le
année	NOUN	année
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ni	CONJ	ni
les	DET	le
reproches	NOUN	reproche
,	PUNCT	,
ni	CONJ	ni
les	DET	le
propositions	NOUN	proposition
ne	ADV	ne
purent	VERB	pouvoir
m'	PRON	me
ébranler	VERB	ébranler
,	PUNCT	,
et	CONJ	et
je	PRON	je
leur	PRON	lui
expliquai	VERB	expliquer
que	CONJ	que
les	DET	le
raisons	NOUN	raison
qui	PRON	qui
m'	PRON	me
avaient	VERB	avoir
fait	VERB	faire
entrer	VERB	entrer
dans	ADP	dans
le	DET	le
commerce	NOUN	commerce
n'	ADV	ne
existant	VERB	exister
plus	ADV	plus
,	PUNCT	,
je	PRON	je
ne	ADV	ne
pouvais	VERB	pouvoir
pas	ADV	pas
y	PRON	y
rester	VERB	rester
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Si	ADV	si
bienveillant	ADJ	bienveillant
qu'	CONJ	que
on	PRON	on
soit	VERB	être
,	PUNCT	,
il	PRON	il
vient	VERB	venir
un	DET	un
moment	NOUN	moment
où	PRON	où
l'	DET	le
on	PRON	on
se	PRON	se
fatigue	VERB	fatiguer
de	ADP	de
s'	PRON	se
occuper	VERB	occuper
des	ADP	du
gens	NOUN	gens
qui	PRON	qui
refusent	VERB	refuser
obstinément	ADV	obstinément
tout	PRON	tout
ce	PRON	ce
qu'	PRON	que
on	PRON	on
leur	PRON	lui
propose	VERB	proposer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ce	PRON	ce
fut	VERB	être
ce	PRON	ce
qui	PRON	qui
arriva	VERB	arriver
avec	ADP	avec
les	DET	le
frères	NOUN	frère
Bédarrides	ADJ	bédarrides
:	PUNCT	:
ils	PRON	il
m'	PRON	me
abandonnèrent	VERB	abandonner
à	ADP	à
mon	PRON	mon
malheureux	ADJ	malheureux
sort	NOUN	sort
,	PUNCT	,
désolés	VERB	désoler
de	ADP	de
mon	PRON	mon
entêtement	NOUN	entêtement
et	CONJ	et
regrettant	VERB	regretter
de	ADP	de
n'	ADV	ne
avoir	VERB	avoir
pas	ADV	pas
le	DET	le
droit	NOUN	droit
de	ADP	de
me	PRON	me
faire	VERB	faire
soigner	VERB	soigner
par	ADP	par
un	DET	un
médecin	NOUN	médecin
aliéniste	ADJ	aliéniste
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Avant	ADP	avant
de	ADP	de
partir	VERB	partir
,	PUNCT	,
je	PRON	je
voulus	VERB	vouloir
faire	VERB	faire
une	DET	un
visite	NOUN	visite
d'	ADP	de
adieu	NOUN	adieu
à	ADP	à
Cassis	NOUN	cassis
:	PUNCT	:
Clotilde	NOUN	clotilde
était	VERB	être
à	ADP	à
Paris	NOUN	paris
avec	ADP	avec
M	NOUN	m
.	PUNCT	.
de	ADP	de
Solignac	NOUN	solignac
;	PUNCT	;
je	PRON	je
ne	ADV	ne
serais	VERB	être
pas	ADV	pas
exposé	VERB	exposer
à	ADP	à
la	PRON	la
rencontrer	VERB	rencontrer
et	CONJ	et
je	PRON	je
verrais	VERB	voir
au	ADP	au
moins	ADV	moins
son	PRON	son
père	NOUN	père
:	PUNCT	:
nous	PRON	nous
parlerions	VERB	parler
d'	ADP	de
elle	PRON	elle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Au	ADP	au
temps	NOUN	temps
où	PRON	où
je	PRON	je
venais	VERB	venir
chaque	PRON	chaque
semaine	NOUN	semaine
à	ADP	à
Cassis	NOUN	cassis
,	PUNCT	,
la	DET	le
maison	NOUN	maison
du	ADP	du
général	NOUN	général
était	VERB	être
la	DET	le
plus	ADV	plus
coquette	ADJ	coquet
et	CONJ	et
la	DET	le
plus	ADV	plus
propre	ADJ	propre
du	ADP	du
pays	NOUN	pays
:	PUNCT	:
il	PRON	il
y	PRON	y
avait	VERB	avoir
des	ADP	du
fleurs	NOUN	fleur
à	ADP	à
toutes	PRON	tout
les	DET	le
fenêtres	NOUN	fenêtre
,	PUNCT	,
et	CONJ	et
les	DET	le
ferrures	NOUN	ferrure
de	ADP	de
la	DET	le
porte	NOUN	porte
,	PUNCT	,
frottées	VERB	frotter
chaque	PRON	chaque
matin	NOUN	matin
,	PUNCT	,
brillaient	VERB	briller
comme	ADV	comme
les	DET	le
cuivres	NOUN	cuivre
d'	ADP	de
un	DET	un
navire	NOUN	navire
de	ADP	de
guerre	NOUN	guerre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
trouvai	VERB	trouver
cette	PRON	ce
porte	VERB	porter
pleine	ADJ	plein
de	ADP	de
plaques	NOUN	plaque
de	ADP	de
boue	NOUN	boue
et	CONJ	et
les	DET	le
ferrures	NOUN	ferrure
rouillées	ADJ	rouillé
;	PUNCT	;
en	ADP	en
tirant	VERB	tirer
la	DET	le
chaîne	NOUN	chaîne
de	ADP	de
la	DET	le
sonnette	NOUN	sonnette
,	PUNCT	,
je	PRON	je
me	PRON	me
rougis	VERB	rougir
les	DET	le
mains	NOUN	main
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Comme	CONJ	comme
on	PRON	on
ne	ADV	ne
me	PRON	me
répondait	VERB	répondre
point	ADV	point
et	CONJ	et
que	CONJ	que
la	DET	le
porte	NOUN	porte
était	VERB	être
entrebâillée	VERB	entrebâiller
,	PUNCT	,
j'	PRON	je
entrai	VERB	entrer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
vestibule	NOUN	vestibule
,	PUNCT	,
autrefois	ADV	autrefois
si	CONJ	si
brillant	VERB	briller
de	ADP	de
propreté	NOUN	propreté
,	PUNCT	,
était	VERB	être
dans	ADP	dans
le	DET	le
même	ADJ	même
état	NOUN	état
de	ADP	de
saleté	NOUN	saleté
que	CONJ	que
la	DET	le
porte	NOUN	porte
:	PUNCT	:
les	DET	le
dalles	NOUN	dalle
étaient	VERB	être
boueuses	ADJ	boueux
,	PUNCT	,
des	ADP	du
souliers	NOUN	soulier
traînaient	VERB	traîner
çà	ADV	çà
et	CONJ	et
là	ADV	là
,	PUNCT	,
et	CONJ	et
des	ADP	du
vieux	ADJ	vieux
habits	NOUN	habit
couverts	VERB	couvrir
d'	ADP	de
une	DET	un
couche	NOUN	couche
de	ADP	de
poussière	NOUN	poussière
pelucheuse	ADJ	pelucheux
étaient	VERB	être
accrochés	VERB	accrocher
contre	ADP	contre
les	DET	le
murailles	NOUN	muraille
.	PUNCT	.
<EOS>	<EOS>	<EOS>
J'	PRON	je
avançai	VERB	avancer
jusqu'	ADP	jusque
au	ADP	au
salon	NOUN	salon
sans	ADP	sans
trouver	VERB	trouver
personne	NOUN	personne
;	PUNCT	;
arrivé	VERB	arriver
là	ADV	là
,	PUNCT	,
j'	PRON	je
entendis	VERB	entendre
des	ADP	du
éclats	NOUN	éclat
de	ADP	de
voix	NOUN	voix
dans	ADP	dans
le	DET	le
jardin	NOUN	jardin
et	CONJ	et
je	PRON	je
vis	VERB	vivre
le	DET	le
général	ADJ	général
,	PUNCT	,
un	DET	un
fusil	NOUN	fusil
de	ADP	de
munition	NOUN	munition
à	ADP	à
la	DET	le
main	NOUN	main
,	PUNCT	,
faisant	VERB	faire
faire	VERB	faire
l'	DET	le
exercice	NOUN	exercice
à	ADP	à
un	DET	un
grand	ADJ	grand
paysan	NOUN	paysan
de	ADP	de
dix-huit	NUM	dix-huit
à	ADP	à
dix-neuf	NUM	dix-neuf
ans	NOUN	an
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Au	ADP	au
commandement	NOUN	commandement
:	PUNCT	:
«	PUNCT	«
Portez	NOUN	portez
,	PUNCT	,
arme	NOUN	arme
!	PUNCT	!
<EOS>	<EOS>	<EOS>
»	PUNCT	»
criait	VERB	crier
le	DET	le
général	ADJ	général
,	PUNCT	,
vous	PRON	vous
saisissez	VERB	saisir
vivement	ADV	vivement
votre	PRON	votre
arme	NOUN	arme
:	PUNCT	:
une	NUM	un
,	PUNCT	,
deusse	NOUN	deusse
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
il	PRON	il
fit	VERB	faire
résonner	VERB	résonner
son	PRON	son
fusil	NOUN	fusil
sous	ADP	sous
sa	PRON	son
main	NOUN	main
vigoureuse	ADJ	vigoureux
comme	CONJ	comme
le	DET	le
meilleur	ADJ	meilleur
sergent	NOUN	sergent
instructeur	ADJ	instructeur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
à	ADP	à
ce	PRON	ce
moment	NOUN	moment
il	PRON	il
m'	PRON	me
aperçut	VERB	apercevoir
,	PUNCT	,
et	CONJ	et
venant	VERB	venir
vivement	ADV	vivement
à	ADP	à
moi	PRON	moi
,	PUNCT	,
il	PRON	il
me	PRON	me
prit	VERB	prendre
les	DET	le
deux	NUM	deux
mains	NOUN	main
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Comment	ADV	comment
c'	PRON	ce
est	VERB	être
vous	PRON	vous
,	PUNCT	,
dit-il	NOUN	dit-il
,	PUNCT	,
quel	PRON	quel
plaisir	NOUN	plaisir
vous	PRON	vous
me	PRON	me
faites	VERB	faire
;	PUNCT	;
nous	PRON	nous
allons	VERB	aller
déjeuner	VERB	déjeuner
ensemble	ADV	ensemble
,	PUNCT	,
si	CONJ	si
toutefois	ADV	toutefois
il	PRON	il
y	PRON	y
a	VERB	avoir
à	ADP	à
manger	VERB	manger
,	PUNCT	,
car	CONJ	car
maintenant	ADV	maintenant
ce	PRON	ce
n'	ADV	ne
est	VERB	être
plus	ADV	plus
comme	ADV	comme
autrefois	ADV	autrefois
.	PUNCT	.
<EOS>	<EOS>	<EOS>
J'	PRON	je
ai	VERB	avoir
remplacé	VERB	remplacer
ma	PRON	mon
vieille	ADJ	vieux
servante	NOUN	servante
par	ADP	par
ce	PRON	ce
garçon	NOUN	garçon
-là	ADV	là
,	PUNCT	,
à	ADP	à
qui	PRON	qui
j'	PRON	je
apprends	VERB	apprendre
l'	DET	le
exercice	NOUN	exercice
pour	ADP	pour
me	PRON	me
distraire	VERB	distraire
,	PUNCT	,
et	CONJ	et
il	PRON	il
n'	ADV	ne
est	VERB	être
pas	ADV	pas
fort	ADJ	fort
sur	ADP	sur
la	DET	le
cuisine	NOUN	cuisine
;	PUNCT	;
mais	CONJ	mais
à	ADP	à
la	DET	le
guerre	NOUN	guerre
comme	CONJ	comme
à	ADP	à
la	DET	le
guerre	NOUN	guerre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Nous	PRON	nous
nous	PRON	nous
mîmes	VERB	mettre
à	ADP	à
table	NOUN	table
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Cela	PRON	cela
réjouit	VERB	réjouir
le	DET	le
cœur	NOUN	cœur
,	PUNCT	,
dit	VERB	dire
le	DET	le
général	ADJ	général
en	ADP	en
me	PRON	me
regardant	VERB	regarder
,	PUNCT	,
d'	ADP	de
avoir	VERB	avoir
une	DET	un
honnête	NOUN	honnête
figure	VERB	figurer
devant	ADP	devant
soi	PRON	soi
;	PUNCT	;
car	CONJ	car
maintenant	ADV	maintenant
je	PRON	je
suis	VERB	suivre|être
toujours	ADV	toujours
seul	ADJ	seul
,	PUNCT	,
ce	PRON	ce
qui	PRON	qui
n'	ADV	ne
est	VERB	être
pas	ADV	pas
gai	ADJ	gai
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Garagnon	NOUN	garagnon
ne	ADV	ne
vient	VERB	venir
plus	ADV	plus
,	PUNCT	,
fâché	VERB	fâcher
qu'	CONJ	que
il	PRON	il
est	VERB	être
,	PUNCT	,
je	PRON	je
crois	VERB	croire
,	PUNCT	,
par	ADP	par
le	DET	le
mariage	NOUN	mariage
de	ADP	de
Clotilde	NOUN	clotilde
,	PUNCT	,
et	CONJ	et
l'	DET	le
abbé	NOUN	abbé
a	VERB	avoir
ses	PRON	son
douleurs	NOUN	douleur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
suis	VERB	suivre|être
seul	ADJ	seul
,	PUNCT	,
toujours	ADV	toujours
seul	ADJ	seul
.	PUNCT	.
<EOS>	<EOS>	<EOS>
On	PRON	on
devait	VERB	devoir
m'	PRON	me
emmener	VERB	emmener
à	ADP	à
Paris	NOUN	paris
;	PUNCT	;
mais	CONJ	mais
le	DET	le
mariage	NOUN	mariage
fait	VERB	faire
,	PUNCT	,
monsieur	NOUN	monsieur
mon	PRON	mon
gendre	NOUN	gendre
a	VERB	avoir
trouvé	VERB	trouver
que	CONJ	que
je	PRON	je
le	PRON	le
gênerais	VERB	gêner
moins	ADV	moins
à	ADP	à
Cassis	NOUN	cassis
et	CONJ	et
on	PRON	on
m'	PRON	me
a	VERB	avoir
abandonné	VERB	abandonner
;	PUNCT	;
c'	PRON	ce
est	VERB	être
un	DET	un
homme	NOUN	homme
de	ADP	de
volonté	NOUN	volonté
que	CONJ	que
monsieur	NOUN	monsieur
mon	PRON	mon
gendre	NOUN	gendre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Après	ADP	après
tout	ADV	tout
,	PUNCT	,
mieux	ADV	mieux
vaut	VERB	valoir
peut-être	ADV	peut-être
que	CONJ	que
je	PRON	je
reste	VERB	rester
ici	ADV	ici
que	CONJ	que
de	ADP	de
vivre	VERB	vivre
avec	ADP	avec
ma	PRON	mon
fille	NOUN	fille
;	PUNCT	;
je	PRON	je
lui	PRON	lui
serais	VERB	être
un	DET	un
embarras	NOUN	embarras
:	PUNCT	:
elle	PRON	elle
est	VERB	être
déjà	ADV	déjà
à	ADP	à
la	DET	le
mode	NOUN	mode
à	ADP	à
Paris	NOUN	paris
et	CONJ	et
un	DET	un
vieux	NOUN	vieux
bonhomme	ADJ	bonhomme
comme	CONJ	comme
moi	PRON	moi
n'	ADV	ne
est	VERB	être
pas	ADV	pas
amusant	ADJ	amusant
à	ADP	à
traîner	VERB	traîner
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Tant	ADV	tant
que	PRON	que
dura	VERB	durer
le	DET	le
déjeuner	NOUN	déjeuner
,	PUNCT	,
il	PRON	il
se	PRON	se
plaignit	VERB	plaindre
ainsi	ADV	ainsi
:	PUNCT	:
cette	PRON	ce
séparation	NOUN	séparation
l'	PRON	la|le
avait	VERB	avoir
accablé	VERB	accabler
;	PUNCT	;
la	DET	le
solitude	NOUN	solitude
surtout	ADV	surtout
l'	PRON	la|le
épouvantait	VERB	épouvanter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Après	ADP	après
le	DET	le
déjeuner	NOUN	déjeuner
,	PUNCT	,
je	PRON	je
lui	PRON	lui
proposai	VERB	proposer
de	ADP	de
faire	VERB	faire
sa	PRON	son
sieste	NOUN	sieste
comme	CONJ	comme
à	ADP	à
l'	DET	le
ordinaire	NOUN	ordinaire
,	PUNCT	,
pendant	VERB	pendre
que	CONJ	que
je	PRON	je
me	PRON	me
promènerais	VERB	promener
dans	ADP	dans
le	DET	le
jardin	NOUN	jardin
,	PUNCT	,
mais	CONJ	mais
il	PRON	il
secoua	VERB	secouer
tristement	ADV	tristement
la	DET	le
tête	NOUN	tête
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
C'	PRON	ce
était	VERB	être
la	DET	le
musique	NOUN	musique
qui	PRON	qui
m'	PRON	me
endormait	VERB	endormir
,	PUNCT	,
dit-il	NOUN	dit-il
;	PUNCT	;
maintenant	ADV	maintenant
,	PUNCT	,
je	PRON	je
n'	ADV	ne
ai	VERB	avoir
plus	ADV	plus
de	ADP	de
musique	NOUN	musique
puisque	CONJ	puisque
la	DET	le
musicienne	NOUN	musicien
est	VERB	être
partie	NOUN	partie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Si	CONJ	si
je	PRON	je
la	PRON	la
remplaçais	VERB	remplacer
aujourd'hui	ADV	aujourd'hui
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Je	PRON	je
me	PRON	me
mis	VERB	mettre
au	ADP	au
piano	NOUN	piano
et	CONJ	et
lui	PRON	lui
chantai	VERB	chanter
:	PUNCT	:
Elle	PRON	elle
aime	VERB	aimer
à	ADP	à
rire	VERB	rire
,	PUNCT	,
elle	PRON	elle
aime	VERB	aimer
à	ADP	à
boire	VERB	boire
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ma	PRON	mon
voix	NOUN	voix
tremblait	VERB	trembler
en	ADP	en
commençant	NOUN	commençant
,	PUNCT	,
mais	CONJ	mais
je	PRON	je
me	PRON	me
roidis	VERB	roidir
contre	ADP	contre
mes	PRON	mon
émotions	NOUN	émotion
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
à	ADP	à
coup	NOUN	coup
j'	PRON	je
entendis	VERB	entendre
un	DET	un
gros	ADJ	gros
soupir	NOUN	soupir
,	PUNCT	,
et	CONJ	et
en	ADP	en
me	PRON	me
retournant	VERB	retourner
je	PRON	je
vis	VERB	vivre
le	DET	le
général	NOUN	général
qui	PRON	qui
pleurait	VERB	pleurer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Ah	X	ah
!	PUNCT	!
<EOS>	<EOS>	<EOS>
dit-il	NOUN	dit-il
en	ADP	en
me	PRON	me
tendant	VERB	tendre
la	DET	le
main	NOUN	main
,	PUNCT	,
c'	PRON	ce
était	VERB	être
un	DET	un
gendre	NOUN	gendre
comme	CONJ	comme
vous	PRON	vous
qu'	ADV	qu'
il	PRON	il
m'	PRON	me
aurait	VERB	avoir
fallu	VERB	falloir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Vous	PRON	vous
viendrez	VERB	venir
souvent	ADV	souvent
,	PUNCT	,
n'	ADV	ne
est	VERB	être
-ce	PRON	ce
pas	NOUN	pas
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Nous	PRON	nous
chanterons	VERB	chanter
ensemble	ADV	ensemble
,	PUNCT	,
nous	PRON	nous
jouerons	VERB	jouer
aux	ADP	au
échecs	NOUN	échec|échecs
;	PUNCT	;
je	PRON	je
vous	PRON	vous
raconterai	VERB	raconter
Austerlitz	NOUN	austerlitz
et	CONJ	et
la	DET	le
campagne	NOUN	campagne
d'	ADP	de
Égypte	NOUN	égypte
et	CONJ	et
celle	PRON	celui
de	ADP	de
Russie	NOUN	russie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Hélas	X	hélas
!	PUNCT	!
<EOS>	<EOS>	<EOS>
je	PRON	je
pars	VERB	partir
ce	PRON	ce
soir	NOUN	soir
pour	ADP	pour
Paris	NOUN	paris
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Vous	PRON	vous
aussi	ADV	aussi
,	PUNCT	,
vous	PRON	vous
m'	PRON	me
abandonnez	VERB	abandonner
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Allons	X	allons
,	PUNCT	,
les	DET	le
vieux	NOUN	vieux
restent	VERB	rester
trop	ADV	trop
longtemps	ADV	longtemps
sur	ADP	sur
la	DET	le
terre	NOUN	terre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
le	PRON	le
quittai	VERB	quitter
le	DET	le
soir	NOUN	soir
même	ADJ	même
,	PUNCT	,
et	CONJ	et
le	DET	le
lendemain	NOUN	lendemain
je	PRON	je
partis	VERB	partir
pour	ADP	pour
Paris	NOUN	paris
.	PUNCT	.
<EOS>	<EOS>	<EOS>
XLII	NUM	xlii
Me	X	me
voici	ADV	voici
à	ADP	à
Paris	NOUN	paris
,	PUNCT	,
à	ADP	à
vingt-neuf	NUM	vingt-neuf
ans	NOUN	an
,	PUNCT	,
sans	ADP	sans
un	DET	un
sou	NOUN	sou
de	ADP	de
fortune	NOUN	fortune
et	CONJ	et
n'	ADV	ne
ayant	VERB	avoir
pas	ADV	pas
de	ADP	de
métier	NOUN	métier
aux	ADP	au
mains	NOUN	main
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Que	CONJ	que
faire	VERB	faire
,	PUNCT	,
non	ADV	non
pour	ADP	pour
me	PRON	me
créer	VERB	créer
une	DET	un
position	NOUN	position
ou	CONJ	ou
pour	ADP	pour
me	PRON	me
gagner	VERB	gagner
une	DET	un
fortune	NOUN	fortune
,	PUNCT	,
mais	CONJ	mais
pour	ADP	pour
vivre	VERB	vivre
honnêtement	ADV	honnêtement
et	CONJ	et
librement	ADV	librement
?	PUNCT	?
<EOS>	<EOS>	<EOS>
On	PRON	on
a	VERB	avoir
souvent	ADV	souvent
raillé	VERB	railler
l'	DET	le
officier	NOUN	officier
qui	PRON	qui
va	VERB	aller
partout	ADV	partout
cherchant	VERB	chercher
«	PUNCT	«
l'	DET	le
Annuaire	NOUN	annuaire
»	PUNCT	»
,	PUNCT	,
et	CONJ	et
qui	PRON	qui
,	PUNCT	,
rêvant	VERB	rêver
haut	ADV	haut
dans	ADP	dans
le	DET	le
café	NOUN	café
où	PRON	où
il	PRON	il
s'	PRON	se
est	VERB	être
endormi	VERB	endormir
,	PUNCT	,
demande	VERB	demander
«	PUNCT	«
l'	DET	le
Annuaire	NOUN	annuaire
»	PUNCT	»
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Jusqu'	ADP	jusque
à	ADP	à
un	DET	un
certain	PRON	certain
point	NOUN	point
la	DET	le
raillerie	NOUN	raillerie
est	VERB	être
fondée	VERB	fonder
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Oui	X	oui
,	PUNCT	,
