Partie	NOUN	partie
qu'	PRON	que
il	PRON	il
me	PRON	me
mit	VERB	mettre
dans	ADP	dans
la	DET	le
main	NOUN	main
fut	VERB	être
l	VERB	l
'	PUNCT	'
Histoire	NOUN	histoire
de	ADP	de
la	DET	le
Tour	NOUN	tour
de	ADP	de
Nesle	NOUN	nesle
,	PUNCT	,
avec	ADP	avec
les	DET	le
amours	NOUN	amour
de	ADP	de
Marguerite	NOUN	marguerite
de	ADP	de
Bourgogne	NOUN	bourgogne
et	CONJ	et
du	ADP	du
capitaine	NOUN	capitaine
Buridan	NOUN	buridan
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
C'	PRON	ce
est	VERB	être
un	DET	un
livre	NOUN	livre
historique	ADJ	historique
,	PUNCT	,
me	PRON	me
dit-il	NOUN	dit-il
en	ADP	en
souriant	VERB	sourire
,	PUNCT	,
un	DET	un
livre	NOUN	livre
d'	ADP	de
histoire	NOUN	histoire
véritable	ADJ	véritable
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
En	ADP	en
ce	PRON	ce
cas	NOUN	cas
,	PUNCT	,
répondis	VERB	répondre
-je	PRON	je
,	PUNCT	,
il	PRON	il
est	VERB	être
très	ADV	très
ennuyeux	ADJ	ennuyeux
,	PUNCT	,
car	CONJ	car
les	DET	le
livres	NOUN	livre
d'	ADP	de
histoire	NOUN	histoire
qui	PRON	qui
ne	ADV	ne
mentent	VERB	mentir
pas	ADV	pas
sont	VERB	être
tous	PRON	tout
fort	NOUN	fort
maussades	ADJ	maussade
.	PUNCT	.
<EOS>	<EOS>	<EOS>
J'	PRON	je
en	PRON	en
écris	VERB	écrire
moi	PRON	moi
-même	ADJ	même
de	ADP	de
véridiques	ADJ	véridique
,	PUNCT	,
et	CONJ	et
si	CONJ	si
,	PUNCT	,
pour	ADP	pour
votre	PRON	votre
malheur	NOUN	malheur
,	PUNCT	,
vous	PRON	vous
présentiez	VERB	présenter
quelqu'un	PRON	quelqu'un
de	ADP	de
ceux	PRON	celui
-là	ADV	là
de	ADP	de
porte	NOUN	porte
en	ADP	en
porte	NOUN	porte
,	PUNCT	,
vous	PRON	vous
risqueriez	VERB	risquer
de	ADP	de
le	PRON	le
garder	VERB	garder
toute	PRON	tout
votre	PRON	votre
vie	NOUN	vie
dans	ADP	dans
votre	PRON	votre
serge	NOUN	serge
verte	ADJ	vert
,	PUNCT	,
sans	ADP	sans
jamais	ADV	jamais
trouver	VERB	trouver
une	DET	un
cuisinière	NOUN	cuisinier|cuisinière
assez	ADV	assez
mal	ADV	mal
avisée	VERB	aviser
pour	CONJ	pour
vous	PRON	vous
l'	PRON	la|le
acheter	VERB	acheter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Certainement	ADV	certainement
,	PUNCT	,
monsieur	NOUN	monsieur
,	PUNCT	,
me	PRON	me
répondit	VERB	répondre
le	DET	le
petit	ADJ	petit
homme	NOUN	homme
,	PUNCT	,
par	ADP	par
pure	ADJ	pur
complaisance	NOUN	complaisance
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
,	PUNCT	,
tout	ADV	tout
en	PRON	en
souriant	VERB	sourire
,	PUNCT	,
il	PRON	il
m'	PRON	me
offrit	VERB	offrir
les	DET	le
Amours	NOUN	amours
d'	ADP	de
Héloïse	NOUN	héloïse
et	CONJ	et
d'	ADP	de
Abélard	NOUN	abélard
,	PUNCT	,
mais	CONJ	mais
je	PRON	je
lui	PRON	lui
fis	VERB	faire
comprendre	VERB	comprendre
qu'	CONJ	que
à	ADP	à
mon	PRON	mon
âge	NOUN	âge
je	PRON	je
n'	ADV	ne
avais	VERB	avoir
que	ADV	que
faire	VERB	faire
d'	ADP	de
une	DET	un
histoire	NOUN	histoire
d'	ADP	de
amour	NOUN	amour
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Souriant	VERB	sourire
encore	ADV	encore
,	PUNCT	,
il	PRON	il
me	PRON	me
proposa	VERB	proposer
la	DET	le
Règle	NOUN	règle
des	ADP	du
jeux	NOUN	jeu
de	ADP	de
société	NOUN	société
:	PUNCT	:
piquet	NOUN	piquet
,	PUNCT	,
bésigue	NOUN	bésigue
,	PUNCT	,
écarté	VERB	écarter
,	PUNCT	,
whist	NOUN	whist
,	PUNCT	,
dés	NOUN	dé
,	PUNCT	,
dames	NOUN	dame
,	PUNCT	,
échecs	NOUN	échec|échecs
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Hélas	X	hélas
!	PUNCT	!
<EOS>	<EOS>	<EOS>
lui	PRON	lui
dis	VERB	dire
-je	PRON	je
,	PUNCT	,
si	CONJ	si
vous	PRON	vous
voulez	VERB	vouloir
me	PRON	me
rappeler	VERB	rappeler
les	DET	le
règles	NOUN	règle|règles
du	ADP	du
bésigue	NOUN	bésigue
,	PUNCT	,
rendez	VERB	rendre
-moi	PRON	moi
mon	PRON	mon
vieil	ADJ	vieux
ami	NOUN	ami
Bignan	NOUN	bignan
,	PUNCT	,
avec	ADP	avec
qui	PRON	qui
je	PRON	je
jouais	VERB	jouer
aux	ADP	au
cartes	NOUN	carte
,	PUNCT	,
chaque	PRON	chaque
soir	NOUN	soir
,	PUNCT	,
avant	ADP	avant
que	CONJ	que
les	DET	le
cinq	NUM	cinq
académies	NOUN	académie
l'	PRON	la|le
eussent	VERB	avoir
conduit	VERB	conduire
solennellement	ADV	solennellement
au	ADP	au
cimetière	NOUN	cimetière
,	PUNCT	,
ou	CONJ	ou
bien	ADV	bien
encore	ADV	encore
abaissez	VERB	abaisser
à	ADP	à
la	DET	le
frivolité	NOUN	frivolité
des	ADP	du
jeux	NOUN	jeu
humains	ADJ	humain
la	DET	le
grave	ADJ	grave
intelligence	NOUN	intelligence
d'	ADP	de
Hamilcar	NOUN	hamilcar
que	PRON	que
vous	PRON	vous
voyez	VERB	voir
dormant	VERB	dormir
sur	ADP	sur
ce	PRON	ce
coussin	NOUN	coussin
