Notice	NOUN	notice
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Décidément	ADV	décidément
la	DET	le
couleur	NOUN	couleur
tête-de-nègre	ADJ	tête-de-nègre
,	PUNCT	,
le	DET	le
ton	NOUN	ton
de	ADP	de
Sienne	NOUN	sienne
crue	VERB	croire|croître
de	ADP	de
cette	PRON	ce
carapace	NOUN	carapace
salissait	VERB	salir
les	DET	le
reflets	NOUN	reflet
du	ADP	du
tapis	NOUN	tapis
sans	ADP	sans
les	PRON	la|le
activer	VERB	activer
;	PUNCT	;
les	DET	le
lueurs	NOUN	lueur
dominantes	ADJ	dominant
de	ADP	de
l'	DET	le
argent	NOUN	argent
étincelaient	VERB	étinceler
maintenant	ADV	maintenant
à	ADP	à
peine	NOUN	peine
,	PUNCT	,
rampant	VERB	ramper
avec	ADP	avec
les	DET	le
tons	NOUN	ton
froids	ADJ	froid
du	ADP	du
zinc	NOUN	zinc
écorché	VERB	écorcher
,	PUNCT	,
sur	ADP	sur
les	DET	le
bords	NOUN	bord
de	ADP	de
ce	PRON	ce
test	NOUN	test
dur	ADJ	dur
et	CONJ	et
terne	ADJ	terne
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
se	PRON	se
rongea	VERB	ronger
les	DET	le
ongles	NOUN	ongle
,	PUNCT	,
cherchant	VERB	chercher
les	DET	le
moyens	NOUN	moyen
de	ADP	de
concilier	VERB	concilier
ces	PRON	ce
mésalliances	NOUN	mésalliance
,	PUNCT	,
d'	ADP	de
empêcher	VERB	empêcher
le	DET	le
divorce	NOUN	divorce
résolu	VERB	résoudre
de	ADP	de
ces	PRON	ce
tons	NOUN	ton
,	PUNCT	,
il	PRON	il
découvrit	VERB	découvrir
enfin	ADV	enfin
que	CONJ	que
sa	PRON	son
première	NUM	premier
idée	NOUN	idée
,	PUNCT	,
consistant	VERB	consister
à	ADP	à
vouloir	VERB	vouloir
attiser	VERB	attiser
les	DET	le
feux	NOUN	feu
de	ADP	de
l'	DET	le
étoffe	NOUN	étoffe
par	ADP	par
le	DET	le
balancement	NOUN	balancement
d'	ADP	de
un	DET	un
objet	NOUN	objet
sombre	VERB	sombrer
mis	VERB	mettre
dessus	ADV	dessus
était	VERB	être
fausse	ADJ	faux
en	ADP	en
somme	NOUN	somme
,	PUNCT	,
ce	PRON	ce
tapis	NOUN	tapis
était	VERB	être
encore	ADV	encore
trop	ADV	trop
voyant	ADJ	voyant
,	PUNCT	,
trop	ADV	trop
pétulant	ADJ	pétulant
,	PUNCT	,
trop	ADV	trop
neuf	ADJ	neuf
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
couleurs	NOUN	couleur
ne	ADV	ne
s'	PRON	se
étaient	VERB	être
pas	ADV	pas
suffisamment	ADV	suffisamment
émoussées	VERB	émousser
et	CONJ	et
amoindries	VERB	amoindrir
;	PUNCT	;
il	PRON	il
s'	PRON	se
agissait	VERB	agir
de	ADP	de
renverser	VERB	renverser
la	DET	le
proposition	NOUN	proposition
,	PUNCT	,
d'	ADP	de
amortir	VERB	amortir
les	DET	le
tons	NOUN	ton
,	PUNCT	,
de	ADP	de
les	PRON	la|le
éteindre	VERB	éteindre
par	ADP	par
le	DET	le
contraste	NOUN	contraste
d'	ADP	de
un	DET	un
objet	NOUN	objet
éclatant	ADJ	éclatant
,	PUNCT	,
écrasant	VERB	écraser
tout	ADV	tout
autour	ADV	autour
de	ADP	de
lui	PRON	lui
,	PUNCT	,
jetant	VERB	jeter
de	ADP	de
la	DET	le
lumière	NOUN	lumière
d'	ADP	de
or	NOUN	or
sur	ADP	sur
de	ADP	de
l'	DET	le
argent	NOUN	argent
pâle	ADJ	pâle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ainsi	ADV	ainsi
posée	VERB	poser
,	PUNCT	,
la	DET	le
question	NOUN	question
devenait	VERB	devenir
plus	ADV	plus
facile	ADJ	facile
à	ADP	à
résoudre	VERB	résoudre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
se	PRON	se
détermina	VERB	déterminer
,	PUNCT	,
en	ADP	en
conséquence	NOUN	conséquence
,	PUNCT	,
à	ADP	à
faire	VERB	faire
glacer	VERB	glacer
d'	ADP	de
or	NOUN	or
la	DET	le
cuirasse	NOUN	cuirasse
de	ADP	de
sa	PRON	son
tortue	NOUN	tortue
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Une	DET	un
fois	NOUN	fois
rapportée	VERB	rapporter
de	ADP	de
chez	ADP	chez
le	DET	le
praticien	NOUN	praticien
qui	PRON	qui
la	PRON	la
prit	VERB	prendre
en	ADP	en
pension	NOUN	pension
,	PUNCT	,
la	DET	le
bête	NOUN	bête
fulgura	VERB	fulgurer
comme	ADV	comme
un	DET	un
soleil	NOUN	soleil
,	PUNCT	,
rayonna	VERB	rayonner
sur	ADP	sur
le	DET	le
tapis	NOUN	tapis
dont	PRON	dont
les	DET	le
teintes	NOUN	teinte
repoussées	ADJ	repoussé
fléchirent	VERB	fléchir
,	PUNCT	,
avec	ADP	avec
des	ADP	du
irradiations	NOUN	irradiation
de	ADP	de
pavois	NOUN	pavois
wisigoth	ADJ	wisigoth
aux	ADP	au
squames	NOUN	squame
imbriquées	VERB	imbriquer
par	ADP	par
un	DET	un
artiste	NOUN	artiste
d'	ADP	de
un	DET	un
goût	NOUN	goût
barbare	ADJ	barbare
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Des	ADP	du
Esseintes	NOUN	esseintes
fut	VERB	être
tout	ADV	tout
d'	ADP	de
abord	NOUN	abord
enchanté	VERB	enchanter
de	ADP	de
cet	PRON	ce
effet	NOUN	effet
;	PUNCT	;
puis	ADV	puis
il	PRON	il
pensa	VERB	penser
que	CONJ	que
ce	PRON	ce
gigantesque	ADJ	gigantesque
bijou	NOUN	bijou
n'	ADV	ne
était	VERB	être
qu'	ADV	qu'
ébauché	VERB	ébaucher
,	PUNCT	,
qu'	CONJ	que
il	PRON	il
ne	ADV	ne
serait	VERB	être
vraiment	ADV	vraiment
complet	ADJ	complet
qu'	CONJ	que
après	CONJ	après
qu'	PRON	que
il	PRON	il
aurait	VERB	avoir
été	VERB	être
incrusté	VERB	incruster
de	ADP	de
pierres	NOUN	pierre
rares	ADJ	rare
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
choisit	VERB	choisir
dans	ADP	dans
une	DET	un
collection	NOUN	collection
japonaise	VERB	japonaiser
un	DET	un
dessin	NOUN	dessin
représentant	VERB	représenter
un	DET	un
essaim	NOUN	essaim
de	ADP	de
fleurs	NOUN	fleur
partant	VERB	partir
en	ADP	en
fusées	NOUN	fusée
d'	ADP	de
une	DET	un
mince	ADJ	mince
tige	NOUN	tige
,	PUNCT	,
l'	PRON	la|le
emporta	VERB	emporter
chez	ADP	chez
un	DET	un
joaillier	NOUN	joaillier
,	PUNCT	,
esquissa	VERB	esquisser
une	DET	un
bordure	NOUN	bordure
qui	PRON	qui
enfermait	VERB	enfermer
ce	PRON	ce
bouquet	NOUN	bouquet
dans	ADP	dans
un	DET	un
cadre	NOUN	cadre
ovale	ADJ	ovale
,	PUNCT	,
et	CONJ	et
il	PRON	il
fit	VERB	faire
savoir	VERB	savoir
,	PUNCT	,
au	ADP	au
lapidaire	NOUN	lapidaire
stupéfié	VERB	stupéfier
que	CONJ	que
les	DET	le
feuilles	NOUN	feuille
,	PUNCT	,
que	CONJ	que
les	DET	le
pétales	NOUN	pétale
de	ADP	de
chacune	PRON	chacun
de	ADP	de
ces	PRON	ce
fleurs	NOUN	fleur
,	PUNCT	,
seraient	VERB	être
exécutés	VERB	exécuter
en	ADP	en
pierreries	NOUN	pierreries
et	CONJ	et
montés	VERB	monter
dans	ADP	dans
l'	DET	le
écaille	NOUN	écaille
même	ADJ	même
de	ADP	de
la	DET	le
bête	NOUN	bête
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
choix	NOUN	choix
des	ADP	du
pierres	NOUN	pierre
l'	PRON	la|le
arrêta	VERB	arrêter
;	PUNCT	;
le	DET	le
diamant	NOUN	diamant
est	VERB	être
devenu	VERB	devenir
singulièrement	ADV	singulièrement
commun	ADJ	commun
depuis	ADP	depuis
que	CONJ	que
tous	PRON	tout
les	DET	le
commerçants	NOUN	commerçant
en	PRON	en
portent	VERB	porter
au	ADP	au
petit	ADJ	petit
doigt	NOUN	doigt
;	PUNCT	;
les	DET	le
émeraudes	NOUN	émeraude
et	CONJ	et
les	DET	le
rubis	NOUN	rubis
de	ADP	de
l'	DET	le
Orient	NOUN	orient
sont	VERB	être
moins	ADV	moins
avilis	VERB	avilir
,	PUNCT	,
lancent	VERB	lancer
de	ADP	de
rutilantes	ADJ	rutilant
flammes	NOUN	flamme
,	PUNCT	,
mais	CONJ	mais
ils	PRON	il
rappellent	VERB	rappeler
par	ADP	par
trop	ADV	trop
ces	PRON	ce
yeux	NOUN	œil
verts	ADJ	vert
et	CONJ	et
rouges	ADJ	rouge
de	ADP	de
certains	PRON	certain
omnibus	NOUN	omnibus
qui	PRON	qui
arborent	VERB	arborer
des	ADP	du
fanaux	NOUN	fanal
de	ADP	de
ces	PRON	ce
deux	NUM	deux
couleurs	NOUN	couleur
,	PUNCT	,
le	DET	le
long	NOUN	long
des	ADP	du
tempes	NOUN	tempe
;	PUNCT	;
quant	ADP	quant
aux	ADP	au
topazes	NOUN	topaze
brûlées	VERB	brûler
ou	CONJ	ou
crues	VERB	croire|croître
,	PUNCT	,
ce	PRON	ce
sont	VERB	être
des	ADP	du
pierres	NOUN	pierre
à	ADP	à
bon	ADJ	bon
marché	NOUN	marché
,	PUNCT	,
chères	ADJ	cher
à	ADP	à
la	DET	le
petite	ADJ	petit
bourgeoisie	NOUN	bourgeoisie
qui	PRON	qui
veut	VERB	vouloir
serrer	VERB	serrer
des	ADP	du
écrins	NOUN	écrin
dans	ADP	dans
une	DET	un
armoire	NOUN	armoire
à	ADP	à
glace	NOUN	glace
;	PUNCT	;
d'	ADP	de
un	DET	un
autre	ADJ	autre
côté	NOUN	côté
,	PUNCT	,
bien	ADV	bien
que	CONJ	que
l'	DET	le
église	NOUN	église
ait	VERB	avoir
conservé	VERB	conserver
à	ADP	à
l'	DET	le
améthyste	NOUN	améthyste
un	DET	un
caractère	NOUN	caractère
sacerdotal	ADJ	sacerdotal
,	PUNCT	,
tout	ADV	tout
à	ADP	à
la	DET	le
fois	NOUN	fois
onctueux	ADJ	onctueux
et	CONJ	et
grave	ADJ	grave
,	PUNCT	,
cette	PRON	ce
pierre	NOUN	pierre
s'	PRON	se
est	VERB	être
,	PUNCT	,
elle	PRON	elle
aussi	ADV	aussi
,	PUNCT	,
galvaudée	VERB	galvauder
aux	ADP	au
oreilles	NOUN	oreille
sanguines	ADJ	sanguin
et	CONJ	et
aux	ADP	au
mains	NOUN	main
tubuleuses	ADJ	tubuleux
des	ADP	du
bouchères	NOUN	bouchère
qui	PRON	qui
veulent	VERB	vouloir
,	PUNCT	,
pour	ADP	pour
un	DET	un
prix	NOUN	prix
modique	ADJ	modique
,	PUNCT	,
se	PRON	se
parer	VERB	parer
de	ADP	de
vrais	ADJ	vrai
et	CONJ	et
pesants	ADJ	pesant
bijoux	NOUN	bijou
;	PUNCT	;
seul	ADJ	seul
,	PUNCT	,
parmi	ADP	parmi
ces	PRON	ce
pierres	NOUN	pierre
,	PUNCT	,
le	DET	le
saphir	NOUN	saphir
a	VERB	avoir
gardé	VERB	garder
des	ADP	du
feux	NOUN	feu
inviolés	ADJ	inviolé
par	ADP	par
la	DET	le
sottise	NOUN	sottise
industrielle	ADJ	industriel
et	CONJ	et
pécuniaire	ADJ	pécuniaire
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ses	PRON	son
étincelles	NOUN	étincelle
grésillant	ADJ	grésillant
sur	ADP	sur
une	DET	un
eau	NOUN	eau
limpide	ADJ	limpide
et	CONJ	et
froide	ADJ	froid
,	PUNCT	,
ont	VERB	avoir
,	PUNCT	,
en	ADP	en
quelque	PRON	quelque
sorte	NOUN	sorte
,	PUNCT	,
garanti	VERB	garantir
de	ADP	de
toute	PRON	tout
souillure	NOUN	souillure
sa	PRON	son
noblesse	NOUN	noblesse
discrète	ADJ	discret
et	CONJ	et
hautaine	ADJ	hautain
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Malheureusement	ADV	malheureusement
,	PUNCT	,
aux	ADP	au
lumières	NOUN	lumière
,	PUNCT	,
ses	PRON	son
flammes	NOUN	flamme
fraîches	ADJ	frais
ne	ADV	ne
crépitent	VERB	crépiter
plus	ADV	plus
;	PUNCT	;
l'	DET	le
eau	NOUN	eau
bleue	ADJ	bleu
rentre	VERB	rentrer
en	ADP	en
elle	PRON	elle
-même	ADJ	même
,	PUNCT	,
semble	VERB	sembler
s'	PRON	se
endormir	VERB	endormir
pour	ADP	pour
ne	ADV	ne
se	PRON	se
réveiller	VERB	réveiller
,	PUNCT	,
en	PRON	en
pétillant	VERB	pétiller
,	PUNCT	,
qu'	CONJ	que
au	ADP	au
point	NOUN	point
du	ADP	du
jour	NOUN	jour
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Décidément	ADV	décidément
aucune	PRON	aucun
de	ADP	de
ces	PRON	ce
pierreries	NOUN	pierreries
ne	ADV	ne
contentait	VERB	contenter
des	ADP	du
Esseintes	NOUN	esseintes
;	PUNCT	;
elles	PRON	elle
étaient	VERB	être
d'	ADP	de
ailleurs	ADV	ailleurs
trop	ADV	trop
civilisées	VERB	civiliser
et	CONJ	et
trop	ADV	trop
connues	VERB	connaître
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
fit	VERB	faire
ruisseler	VERB	ruisseler
entre	ADP	entre
ses	PRON	son
doigts	NOUN	doigt
des	ADP	du
minéraux	NOUN	minéral
plus	ADV	plus
surprenants	ADJ	surprenant
et	CONJ	et
plus	ADV	plus
bizarres	ADJ	bizarre
,	PUNCT	,
finit	VERB	finir
par	ADP	par
trier	VERB	trier
une	DET	un
série	NOUN	série
de	ADP	de
pierres	NOUN	pierre
réelles	ADJ	réel
et	CONJ	et
factices	ADJ	factice
dont	PRON	dont
le	DET	le
mélange	NOUN	mélange
devait	VERB	devoir
produire	VERB	produire
une	DET	un
harmonie	NOUN	harmonie
fascinatrice	ADJ	fascinateur
et	CONJ	et
déconcertante	ADJ	déconcertant
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
composa	VERB	composer
ainsi	ADV	ainsi
le	DET	le
bouquet	NOUN	bouquet
de	ADP	de
ses	PRON	son
fleurs	NOUN	fleur
:	PUNCT	:
les	DET	le
feuilles	NOUN	feuille
furent	VERB	être
serties	VERB	sertir
de	ADP	de
pierreries	NOUN	pierreries
d'	ADP	de
un	DET	un
vert	NOUN	vert
accentué	ADJ	accentué
et	CONJ	et
précis	ADJ	précis
:	PUNCT	:
de	ADP	de
chrysobéryls	NOUN	chrysobéryl
vert	ADJ	vert
asperge	NOUN	asperge
;	PUNCT	;
de	ADP	de
péridots	NOUN	péridot
vert	ADJ	vert
poireau	NOUN	poireau
;	PUNCT	;
d'	ADP	de
olivines	NOUN	olivine
vert	ADJ	vert
olive	VERB	oliver
et	CONJ	et
elles	PRON	elle
se	PRON	se
détachèrent	VERB	détacher
de	ADP	de
branches	NOUN	branche
en	ADP	en
almadine	NOUN	almadine
et	CONJ	et
en	ADP	en
ouwarovite	NOUN	ouwarovite
d'	ADP	de
un	DET	un
rouge	ADJ	rouge
violacé	NOUN	violacé
,	PUNCT	,
jetant	VERB	jeter
des	ADP	du
paillettes	NOUN	paillette
d'	ADP	de
un	DET	un
éclat	NOUN	éclat
sec	ADJ	sec
de	ADP	de
même	ADV	même
que	CONJ	que
ces	PRON	ce
micas	NOUN	mica
de	ADP	de
tartre	NOUN	tartre
qui	PRON	qui
luisent	VERB	luire
dans	ADP	dans
l'	DET	le
intérieur	NOUN	intérieur
des	ADP	du
futailles	NOUN	futaille
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pour	ADP	pour
les	DET	le
fleurs	NOUN	fleur
,	PUNCT	,
isolées	VERB	isoler
de	ADP	de
la	DET	le
tige	NOUN	tige
,	PUNCT	,
éloignées	VERB	éloigner
du	ADP	du
pied	NOUN	pied
de	ADP	de
la	DET	le
gerbe	NOUN	gerbe
,	PUNCT	,
il	PRON	il
usa	VERB	user
de	ADP	de
la	DET	le
cendre	NOUN	cendre
bleue	ADJ	bleu
;	PUNCT	;
mais	CONJ	mais
il	PRON	il
repoussa	VERB	repousser
formellement	ADV	formellement
cette	PRON	ce
turquoise	NOUN	turquoise
orientale	ADJ	oriental
qui	PRON	qui
se	PRON	se
met	VERB	mettre
en	ADP	en
broches	NOUN	broche
et	CONJ	et
en	ADP	en
bagues	NOUN	bague|bagues
et	CONJ	et
qui	PRON	qui
fait	VERB	faire
,	PUNCT	,
avec	ADP	avec
la	DET	le
banale	ADJ	banal
perle	NOUN	perle
et	CONJ	et
l'	DET	le
odieux	ADJ	odieux
corail	NOUN	corail
,	PUNCT	,
les	DET	le
délices	NOUN	délice
du	ADP	du
menu	ADJ	menu
peuple	NOUN	peuple
;	PUNCT	;
il	PRON	il
choisit	VERB	choisir
exclusivement	ADV	exclusivement
des	ADP	du
turquoises	NOUN	turquoise
de	ADP	de
l'	DET	le
Occident	NOUN	occident
,	PUNCT	,
des	ADP	du
pierres	NOUN	pierre
qui	PRON	qui
ne	ADV	ne
sont	VERB	être
,	PUNCT	,
à	ADP	à
proprement	ADV	proprement
parler	VERB	parler
,	PUNCT	,
qu'	CONJ	que
un	DET	un
ivoire	NOUN	ivoire
fossile	ADJ	fossile
imprégné	VERB	imprégner
de	ADP	de
substances	NOUN	substance
cuivreuses	ADJ	cuivreux
et	CONJ	et
dont	PRON	dont
le	DET	le
bleu	ADJ	bleu
céladon	NOUN	céladon
est	VERB	être
engorgé	VERB	engorger
,	PUNCT	,
opaque	ADJ	opaque
,	PUNCT	,
sulfureux	ADJ	sulfureux
,	PUNCT	,
comme	ADV	comme
jauni	VERB	jaunir
de	ADP	de
bile	NOUN	bile
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Cela	PRON	cela
fait	NOUN	fait
,	PUNCT	,
il	PRON	il
pouvait	VERB	pouvoir
maintenant	ADV	maintenant
enchâsser	VERB	enchâsser
les	DET	le
pétales	NOUN	pétale
de	ADP	de
ses	PRON	son
fleurs	NOUN	fleur
épanouies	VERB	épanouir
au	ADP	au
milieu	NOUN	milieu
du	ADP	du
bouquet	NOUN	bouquet
,	PUNCT	,
de	ADP	de
ses	PRON	son
fleurs	NOUN	fleur
les	DET	le
plus	ADV	plus
voisines	ADJ	voisin
,	PUNCT	,
les	DET	le
plus	ADV	plus
rapprochées	VERB	rapprocher
du	ADP	du
tronc	NOUN	tronc
,	PUNCT	,
avec	ADP	avec
des	ADP	du
minéraux	NOUN	minéral
transparents	ADJ	transparent
,	PUNCT	,
aux	ADP	au
lueurs	NOUN	lueur
vitreuses	ADJ	vitreux
et	CONJ	et
morbides	ADJ	morbide
,	PUNCT	,
aux	ADP	au
jets	NOUN	jet
fiévreux	ADJ	fiévreux
et	CONJ	et
aigres	ADJ	aigre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
les	PRON	la|le
composa	VERB	composer
uniquement	ADV	uniquement
d'	ADP	de
yeux	NOUN	œil
de	ADP	de
chat	NOUN	chat
de	ADP	de
Ceylan	NOUN	ceylan
,	PUNCT	,
de	ADP	de
cymophanes	NOUN	cymophane
et	CONJ	et
de	ADP	de
saphirines	ADJ	saphirin
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ces	PRON	ce
trois	NUM	trois
pierres	NOUN	pierre
dardaient	VERB	darder
en	ADP	en
effet	NOUN	effet
,	PUNCT	,
des	ADP	du
scintillements	NOUN	scintillement
mystérieux	ADJ	mystérieux
et	CONJ	et
pervers	ADJ	pervers
,	PUNCT	,
douloureusement	ADV	douloureusement
arrachés	VERB	arracher
du	ADP	du
fond	NOUN	fond
glacé	VERB	glacer
de	ADP	de
leur	PRON	leur
eau	NOUN	eau
trouble	ADJ	trouble
.	PUNCT	.
<EOS>	<EOS>	<EOS>
L'	DET	le
oeil	NOUN	œil
de	ADP	de
chat	NOUN	chat
d'	ADP	de
un	DET	un
gris	NOUN	gris
verdâtre	ADJ	verdâtre
,	PUNCT	,
strié	VERB	strier
de	ADP	de
veines	NOUN	veine
concentriques	ADJ	concentrique
qui	PRON	qui
paraissent	VERB	paraître
remuer	VERB	remuer
,	PUNCT	,
se	PRON	se
déplacer	VERB	déplacer
à	ADP	à
tout	PRON	tout
moment	NOUN	moment
,	PUNCT	,
selon	ADP	selon
les	DET	le
dispositions	NOUN	disposition
de	ADP	de
la	DET	le
lumière	NOUN	lumière
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
cymophane	NOUN	cymophane
avec	ADP	avec
des	ADP	du
moires	NOUN	moire
azurées	ADJ	azuré
courant	VERB	courir
sur	ADP	sur
la	DET	le
teinte	NOUN	teinte
laiteuse	ADJ	laiteux
qui	PRON	qui
flotte	VERB	flotter
à	ADP	à
l'	DET	le
intérieur	NOUN	intérieur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
saphirine	ADJ	saphirin
qui	PRON	qui
allume	VERB	allumer
des	ADP	du
feux	NOUN	feu
bleuâtres	ADJ	bleuâtre
de	ADP	de
phosphore	NOUN	phosphore
sur	ADP	sur
un	DET	un
fond	NOUN	fond
de	ADP	de
chocolat	NOUN	chocolat
,	PUNCT	,
brun	NOUN	brun
sourd	ADJ	sourd
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
lapidaire	NOUN	lapidaire
prenait	VERB	prendre
note	NOUN	note
à	ADP	à
mesure	NOUN	mesure
des	ADP	du
endroits	NOUN	endroit
où	PRON	où
devaient	VERB	devoir
être	VERB	être
incrustées	VERB	incruster
les	DET	le
pierres	NOUN	pierre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
la	DET	le
bordure	NOUN	bordure
de	ADP	de
la	DET	le
carapace	NOUN	carapace
,	PUNCT	,
dit-il	NOUN	dit-il
à	ADP	à
des	ADP	du
Esseintes	NOUN	esseintes
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Celui	PRON	celui
-ci	ADV	-ci
avait	VERB	avoir
d'	ADP	de
abord	NOUN	abord
songé	VERB	songer
à	ADP	à
quelques	PRON	quelque
opales	NOUN	opale
et	CONJ	et
à	ADP	à
quelques	PRON	quelque
hydrophanes	ADJ	hydrophane
;	PUNCT	;
mais	CONJ	mais
ces	PRON	ce
pierres	NOUN	pierre
intéressantes	ADJ	intéressant
par	ADP	par
l'	DET	le
hésitation	NOUN	hésitation
de	ADP	de
leurs	PRON	leur
couleurs	NOUN	couleur
,	PUNCT	,
par	ADP	par
le	DET	le
doute	NOUN	doute
de	ADP	de
leurs	PRON	leur
flammes	NOUN	flamme
,	PUNCT	,
sont	VERB	être
par	ADP	par
trop	ADV	trop
insoumises	ADJ	insoumis
et	CONJ	et
infidèles	ADJ	infidèle
;	PUNCT	;
l'	DET	le
opale	NOUN	opale
a	VERB	avoir
une	DET	un
sensibilité	NOUN	sensibilité
toute	PRON	tout
rhumatismale	ADJ	rhumatismal
;	PUNCT	;
le	DET	le
jeu	NOUN	jeu
de	ADP	de
ses	PRON	son
rayons	NOUN	rayon
s'	PRON	se
altère	VERB	altérer
suivant	VERB	suivre
l'	DET	le
humidité	NOUN	humidité
,	PUNCT	,
la	DET	le
chaleur	NOUN	chaleur
ou	CONJ	ou
le	DET	le
froid	NOUN	froid
;	PUNCT	;
quant	ADP	quant
à	ADP	à
l'	DET	le
hydrophane	ADJ	hydrophane
elle	PRON	elle
ne	ADV	ne
brûle	VERB	brûler
que	CONJ	que
dans	ADP	dans
l'	DET	le
eau	NOUN	eau
et	CONJ	et
ne	ADV	ne
consent	VERB	consentir
à	ADP	à
allumer	VERB	allumer
sa	PRON	son
braise	NOUN	braise
grise	ADJ	gris
qu'	CONJ	que
alors	ADV	alors
qu'	CONJ	que
on	PRON	on
la	DET	le
mouille	NOUN	mouille
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
se	PRON	se
décida	VERB	décider
enfin	ADV	enfin
pour	ADP	pour
des	ADP	du
minéraux	NOUN	minéral
dont	PRON	dont
les	DET	le
reflets	NOUN	reflet
devaient	VERB	devoir
s'	PRON	se
alterner	VERB	alterner
:	PUNCT	:
pour	ADP	pour
l'	DET	le
hyacinthe	NOUN	hyacinthe
de	ADP	de
Compostelle	NOUN	compostelle
,	PUNCT	,
rouge	ADJ	rouge
acajou	NOUN	acajou
;	PUNCT	;
l'	DET	le
aigue	ADJ	aigu
marine	NOUN	marine
,	PUNCT	,
vert	NOUN	vert
glauque	ADJ	glauque
;	PUNCT	;
le	DET	le
rubis-balais	NOUN	rubis-balais
,	PUNCT	,
rose	ADJ	rose
vinaigre	NOUN	vinaigre
;	PUNCT	;
le	DET	le
rubis	NOUN	rubis
de	ADP	de
Sudermanie	NOUN	sudermanie
,	PUNCT	,
ardoise	NOUN	ardoise
pâle	ADJ	pâle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Leurs	PRON	leur
faibles	ADJ	faible
chatoiements	NOUN	chatoiement
suffisaient	VERB	suffire
à	ADP	à
éclairer	VERB	éclairer
les	DET	le
ténèbres	NOUN	ténèbre
de	ADP	de
l'	DET	le
écaille	NOUN	écaille
et	CONJ	et
laissaient	VERB	laisser
sa	PRON	son
valeur	NOUN	valeur
à	ADP	à
la	DET	le
floraison	NOUN	floraison
des	ADP	du
pierreries	NOUN	pierreries
qu'	PRON	que
ils	PRON	il
entouraient	VERB	entourer
d'	ADP	de
une	DET	un
mince	ADJ	mince
guirlande	NOUN	guirlande
de	ADP	de
feux	NOUN	feu
vagues	ADJ	vague
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Des	ADP	du
Esseintes	NOUN	esseintes
regardait	VERB	regarder
maintenant	ADV	maintenant
,	PUNCT	,
blottie	VERB	blottir
en	ADP	en
un	DET	un
coin	NOUN	coin
de	ADP	de
sa	PRON	son
salle	NOUN	salle
à	ADP	à
manger	VERB	manger
,	PUNCT	,
la	DET	le
tortue	NOUN	tortue
qui	PRON	qui
rutilait	VERB	rutiler
dans	ADP	dans
la	DET	le
pénombre	NOUN	pénombre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
se	PRON	se
sentit	VERB	sentir
parfaitement	ADV	parfaitement
heureux	ADJ	heureux
;	PUNCT	;
ses	PRON	son
yeux	NOUN	œil
se	PRON	se
grisaient	VERB	griser
à	ADP	à
ces	PRON	ce
resplendissements	NOUN	resplendissement
de	ADP	de
corolles	NOUN	corolle
en	ADP	en
flammes	NOUN	flamme
sur	ADP	sur
un	DET	un
fond	NOUN	fond
d'	ADP	de
or	NOUN	or
;	PUNCT	;
puis	ADV	puis
,	PUNCT	,
contrairement	ADV	contrairement
à	ADP	à
son	PRON	son
habitude	NOUN	habitude
,	PUNCT	,
il	PRON	il
avait	VERB	avoir
appétit	NOUN	appétit
et	CONJ	et
il	PRON	il
trempait	VERB	tremper
ses	PRON	son
rôties	NOUN	rôtie
enduites	VERB	enduire
d'	ADP	de
un	DET	un
extraordinaire	ADJ	extraordinaire
beurre	NOUN	beurre
dans	ADP	dans
une	DET	un
tasse	NOUN	tasse
de	ADP	de
thé	NOUN	thé
,	PUNCT	,
un	DET	un
impeccable	ADJ	impeccable
mélange	NOUN	mélange
de	ADP	de
Si-a-Fayoune	NOUN	si-a-fayoune
,	PUNCT	,
de	ADP	de
Mo-you-tann	NOUN	mo-you-tann
,	PUNCT	,
et	CONJ	et
