Préface	NOUN	préface
prononcées	VERB	prononcer
;	PUNCT	;
et	CONJ	et
ils	PRON	il
se	PRON	se
préparaient	VERB	préparer
à	ADP	à
aller	VERB	aller
à	ADP	à
lui	PRON	lui
,	PUNCT	,
lorsque	CONJ	lorsque
deux	NUM	deux
inconnus	NOUN	inconnu
,	PUNCT	,
apparaissant	VERB	apparaître
tout	ADV	tout
à	ADP	à
coup	NOUN	coup
,	PUNCT	,
s'	PRON	se
étaient	VERB	être
emparés	VERB	emparer
de	ADP	de
son	PRON	son
corps	NOUN	corps
et	CONJ	et
l'	PRON	la|le
avaient	VERB	avoir
emporté	VERB	emporter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Cet	PRON	ce
enlèvement	NOUN	enlèvement
d'	ADP	de
un	DET	un
homme	NOUN	homme
à	ADP	à
demi-mort	ADJ	demi-mort
les	PRON	la|le
avait	VERB	avoir
extrêmement	ADV	extrêmement
étonnés	VERB	étonner
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Après	ADP	après
avoir	VERB	avoir
échangé	VERB	échanger
quelques	PRON	quelque
mots	NOUN	mot
,	PUNCT	,
deux	NUM	deux
d'	ADP	de
entre	ADP	entre
eux	PRON	eux
s'	PRON	se
étaient	VERB	être
mis	VERB	mettre
à	ADP	à
la	DET	le
poursuite	NOUN	poursuite
des	ADP	du
inconnus	NOUN	inconnu
,	PUNCT	,
afin	CONJ	afin
probablement	ADV	probablement
de	ADP	de
savoir	VERB	savoir
pour	CONJ	pour
quelle	PRON	quel
raison	NOUN	raison
ils	PRON	il
enlevaient	VERB	enlever
ainsi	ADV	ainsi
le	DET	le
blessé	NOUN	blessé
,	PUNCT	,
tandis	CONJ	tandis
que	CONJ	que
les	DET	le
autres	ADJ	autre
,	PUNCT	,
au	ADP	au
nombre	NOUN	nombre
de	ADP	de
douze	NUM	douze
,	PUNCT	,
s'	PRON	se
avançaient	VERB	avancer
vers	ADP	vers
le	DET	le
milieu	NOUN	milieu
de	ADP	de
la	DET	le
place	NOUN	place
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ils	PRON	il
se	PRON	se
penchèrent	VERB	pencher
vivement	ADV	vivement
sur	ADP	sur
les	DET	le
corps	NOUN	corps
étendus	VERB	étendre
à	ADP	à
leurs	PRON	leur
pieds	NOUN	pied
,	PUNCT	,
espérant	VERB	espérer
que	CONJ	que
peut-être	ADV	peut-être
une	DET	un
autre	ADJ	autre
victime	NOUN	victime
aurait	VERB	avoir
échappé	VERB	échapper
à	ADP	à
cette	PRON	ce
odieuse	ADJ	odieux
boucherie	NOUN	boucherie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Malheureusement	ADV	malheureusement
,	PUNCT	,
don	NOUN	don
Tadeo	NOUN	tadeo
était	VERB	être
le	DET	le
seul	NOUN	seul
sauvé	VERB	sauver
par	ADP	par
un	DET	un
miracle	NOUN	miracle
incompréhensible	ADJ	incompréhensible
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
neuf	ADJ	neuf
autres	ADJ	autre
victimes	NOUN	victime
étaient	VERB	être
mortes	VERB	mourir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Après	ADP	après
une	DET	un
exploration	NOUN	exploration
longue	ADJ	longue
et	CONJ	et
minutieuse	ADJ	minutieux
,	PUNCT	,
les	DET	le
patriotes	NOUN	patriote
se	PRON	se
redressèrent	VERB	redresser
avec	ADP	avec
un	DET	un
soupir	NOUN	soupir
de	ADP	de
regret	NOUN	regret
et	CONJ	et
de	ADP	de
douleur	NOUN	douleur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
,	PUNCT	,
un	DET	un
homme	NOUN	homme
se	PRON	se
détacha	VERB	détacher
du	ADP	du
groupe	NOUN	groupe
et	CONJ	et
alla	VERB	aller
frapper	VERB	frapper
à	ADP	à
une	NUM	un
des	ADP	du
portes	NOUN	porte
basses	ADJ	bas
de	ADP	de
la	DET	le
cathédrale	NOUN	cathédrale
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Qui	PRON	qui
vive	ADJ	vif
?	PUNCT	?
<EOS>	<EOS>	<EOS>
demanda-t	VERB	demanda-t
-on	PRON	on
aussitôt	ADV	aussitôt
de	ADP	de
l'	DET	le
intérieur	NOUN	intérieur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Celui	PRON	celui
pour	CONJ	pour
qui	PRON	qui
la	DET	le
nuit	NOUN	nuit
n'	ADV	ne
a	VERB	avoir
pas	ADV	pas
de	ADP	de
ténèbres	NOUN	ténèbre
,	PUNCT	,
répondit	VERB	répondre
l'	DET	le
homme	NOUN	homme
qui	PRON	qui
avait	VERB	avoir
frappé	VERB	frapper
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Que	PRON	que
veux	VERB	vouloir
-tu	PRON	tu
?	PUNCT	?
<EOS>	<EOS>	<EOS>
reprit	VERB	reprendre
la	DET	le
voix	NOUN	voix
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
N'	ADV	ne
est-il	ADJ	est-il
pas	ADV	pas
écrit	VERB	écrire
:	PUNCT	:
frappe	NOUN	frappe
et	CONJ	et
l'	DET	le
on	PRON	on
t'	PRON	te
ouvrira	VERB	ouvrir
?	PUNCT	?
<EOS>	<EOS>	<EOS>
dit	VERB	dire
encore	ADV	encore
l'	DET	le
inconnu	NOUN	inconnu
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
La	DET	le
Patrie	NOUN	patrie
!	PUNCT	!
<EOS>	<EOS>	<EOS>
fit	VERB	faire
la	DET	le
voix	NOUN	voix
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Ou	CONJ	ou
la	DET	le
vengeance	NOUN	vengeance
!	PUNCT	!
<EOS>	<EOS>	<EOS>
reprit	VERB	reprendre
l'	DET	le
homme	NOUN	homme
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
porte	NOUN	porte
s'	PRON	se
ouvrit	VERB	ouvrir
,	PUNCT	,
un	DET	un
moine	NOUN	moine
parut	VERB	paraître
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
cagoule	NOUN	cagoule
rabattue	VERB	rabattre
sur	ADP	sur
son	PRON	son
visage	NOUN	visage
,	PUNCT	,
empêchait	VERB	empêcher
de	ADP	de
distinguer	VERB	distinguer
ses	PRON	son
traits	NOUN	trait
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Bien	ADV	bien
,	PUNCT	,
dit-il	NOUN	dit-il
,	PUNCT	,
que	PRON	que
demandent	VERB	demander
les	DET	le
Cœurs	NOUN	cœur
Sombres	VERB	sombrer
*	ADJ	*
*	NOUN	*
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Une	DET	un
prière	NOUN	prière
pour	ADP	pour
les	DET	le
frères	NOUN	frère
qui	PRON	qui
sont	VERB	être
morts	VERB	mourir
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Retourne	NOUN	retourne
vers	ADP	vers
ceux	PRON	celui
qui	PRON	qui
t'	PRON	te
envoient	VERB	envoyer
;	PUNCT	;
ils	PRON	il
vont	VERB	aller
être	VERB	être
satisfaits	VERB	satisfaire
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Merci	NOUN	merci
pour	ADP	pour
nous	PRON	nous
tous	NOUN	tous
!	PUNCT	!
<EOS>	<EOS>	<EOS>
répondit	VERB	répondre
l'	DET	le
inconnu	NOUN	inconnu
,	PUNCT	,
et	CONJ	et
après	ADP	après
s'	PRON	se
être	VERB	être
incliné	VERB	incliner
devant	ADP	devant
le	DET	le
moine	NOUN	moine
,	PUNCT	,
il	PRON	il
rejoignit	VERB	rejoindre
ses	PRON	son
compagnons	NOUN	compagnon
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pendant	ADP	pendant
son	PRON	son
absence	NOUN	absence
,	PUNCT	,
ceux	PRON	celui
-ci	ADV	-ci
avaient	VERB	avoir
mis	VERB	mettre
le	DET	le
temps	NOUN	temps
à	ADP	à
profit	NOUN	profit
;	PUNCT	;
les	DET	le
cadavres	NOUN	cadavre
avaient	VERB	avoir
été	VERB	être
déposés	VERB	déposer
sur	ADP	sur
des	ADP	du
civières	NOUN	civière
cachées	VERB	cacher
sous	ADP	sous
les	DET	le
arcades	NOUN	arcade
de	ADP	de
la	DET	le
place	NOUN	place
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Au	ADP	au
bout	NOUN	bout
de	ADP	de
quelques	PRON	quelque
minutes	NOUN	minute
,	PUNCT	,
une	DET	un
lumière	NOUN	lumière
éclatante	ADJ	éclatant
inonda	VERB	inonder
la	DET	le
place	NOUN	place
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
cathédrale	NOUN	cathédrale
venait	VERB	venir
de	ADP	de
s'	PRON	se
ouvrir	VERB	ouvrir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
On	PRON	on
apercevait	VERB	apercevoir
l'	DET	le
intérieur	NOUN	intérieur
splendidement	ADV	splendidement
illuminé	VERB	illuminer
,	PUNCT	,
et	CONJ	et
,	PUNCT	,
par	ADP	par
la	DET	le
porte	NOUN	porte
principale	ADJ	principal
,	PUNCT	,
débouchait	VERB	déboucher
une	DET	un
longue	ADJ	longue
file	NOUN	file
de	ADP	de
moines	NOUN	moine
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Chacun	PRON	chacun
d'	ADP	de
eux	PRON	eux
tenait	VERB	tenir
un	DET	un
cierge	NOUN	cierge
allumé	VERB	allumer
à	ADP	à
la	DET	le
main	NOUN	main
;	PUNCT	;
ils	PRON	il
psalmodiaient	VERB	psalmodier
le	DET	le
service	NOUN	service
des	ADP	du
morts	NOUN	mort
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Au	ADP	au
même	ADJ	même
instant	NOUN	instant
,	PUNCT	,
les	DET	le
portes	NOUN	porte
du	ADP	du
palais	NOUN	palais
du	ADP	du
gouvernement	NOUN	gouvernement
s'	PRON	se
ouvrirent	VERB	ouvrir
comme	ADV	comme
par	ADP	par
enchantement	NOUN	enchantement
,	PUNCT	,
et	CONJ	et
un	DET	un
escadron	NOUN	escadron
de	ADP	de
la	DET	le
ceros	NOUN	ceros
,	PUNCT	,
en	ADP	en
tête	NOUN	tête
duquel	PRON	duquel
se	PRON	se
trouvait	VERB	trouver
le	DET	le
général	ADJ	général
Bustamente	NOUN	bustamente
,	PUNCT	,
s'	PRON	se
avança	VERB	avancer
au	ADP	au
grand	ADJ	grand
trot	NOUN	trot
au-devant	ADV	au-devant
de	ADP	de
la	DET	le
procession	NOUN	procession
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Lorsque	CONJ	lorsque
les	DET	le
moines	NOUN	moine
et	CONJ	et
les	DET	le
soldats	NOUN	soldat
furent	VERB	être
en	ADP	en
présence	NOUN	présence
,	PUNCT	,
les	DET	le
uns	NOUN	un
et	CONJ	et
les	DET	le
autres	ADJ	autre
s'	PRON	se
arrêtèrent	VERB	arrêter
,	PUNCT	,
comme	ADV	comme
d'	ADP	de
un	DET	un
commun	ADJ	commun
accord	NOUN	accord
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
douze	NUM	douze
inconnus	NOUN	inconnu
,	PUNCT	,
embossés	VERB	embosser
dans	ADP	dans
leurs	PRON	leur
manteaux	NOUN	manteau
et	CONJ	et
groupés	VERB	grouper
autour	ADV	autour
de	ADP	de
la	DET	le
fontaine	NOUN	fontaine
qui	PRON	qui
fait	VERB	faire
le	DET	le
centre	NOUN	centre
de	ADP	de
la	DET	le
place	NOUN	place
,	PUNCT	,
attendaient	VERB	attendre
avec	ADP	avec
anxiété	NOUN	anxiété
le	DET	le
dénouement	NOUN	dénouement
de	ADP	de
la	DET	le
scène	NOUN	scène
qui	PRON	qui
allait	VERB	aller
se	PRON	se
passer	VERB	passer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Que	PRON	que
signifie	VERB	signifier
cette	PRON	ce
procession	NOUN	procession
à	ADP	à
une	DET	un
pareille	ADJ	pareil
heure	NOUN	heure
?	PUNCT	?
<EOS>	<EOS>	<EOS>
demanda	VERB	demander
le	PRON	le
général	ADJ	général
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Elle	PRON	elle
signifie	VERB	signifier
que	CONJ	que
nous	PRON	nous
venons	VERB	venir
,	PUNCT	,
répondit	VERB	répondre
d'	ADP	de
une	DET	un
voix	NOUN	voix
lugubre	ADJ	lugubre
le	DET	le
moine	NOUN	moine
qui	PRON	qui
marchait	VERB	marcher
le	DET	le
premier	NOUN	premier
,	PUNCT	,
relever	VERB	relever
les	DET	le
victimes	NOUN	victime
que	PRON	que
vous	PRON	vous
avez	VERB	avoir
frappées	VERB	frapper
et	CONJ	et
prier	VERB	prier
pour	ADP	pour
elles	PRON	elle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Qui	PRON	qui
êtes	VERB	être
-vous	PRON	vous
?	PUNCT	?
<EOS>	<EOS>	<EOS>
répliqua	VERB	répliquer
sèchement	ADV	sèchement
le	DET	le
général	ADJ	général
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Moi	PRON	moi
,	PUNCT	,
répondit	VERB	répondre
le	DET	le
moine	NOUN	moine
d'	ADP	de
une	DET	un
voix	NOUN	voix
ferme	ADJ	ferme
,	PUNCT	,
en	PRON	en
faisant	VERB	faire
d'	ADP	de
un	DET	un
geste	NOUN	geste
tomber	VERB	tomber
sa	PRON	son
cagoule	NOUN	cagoule
sur	ADP	sur
ses	PRON	son
épaules	NOUN	épaule
,	PUNCT	,
je	PRON	je
suis	VERB	suivre|être
l'	DET	le
archevêque	NOUN	archevêque
de	ADP	de
Santiago	NOUN	santiago
,	PUNCT	,
primat	NOUN	primat
du	ADP	du
Chili	NOUN	chili
,	PUNCT	,
investi	VERB	investir
par	ADP	par
le	DET	le
Pape	NOUN	pape
du	ADP	du
pouvoir	NOUN	pouvoir
de	ADP	de
lier	VERB	lier
et	CONJ	et
de	ADP	de
délier	VERB	délier
sur	ADP	sur
la	DET	le
terre	NOUN	terre
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Dans	ADP	dans
l'	DET	le
Amérique	NOUN	amérique
espagnole	ADJ	espagnol
tout	ADV	tout
se	PRON	se
courbe	VERB	courber
sans	ADP	sans
hésitation	NOUN	hésitation
devant	ADP	devant
la	DET	le
religion	NOUN	religion
du	ADP	du
Christ	NOUN	christ
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
seul	ADJ	seul
pouvoir	NOUN	pouvoir
suprême	ADJ	suprême
et	CONJ	et
réellement	ADV	réellement
tout-puissant	ADJ	tout-puissant
est	VERB	être
celui	PRON	celui
des	ADP	du
prêtres	NOUN	prêtre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Nul	ADJ	nul
,	PUNCT	,
si	CONJ	si
haut	ADV	haut
placé	VERB	placer
qu'	CONJ	que
il	PRON	il
soit	VERB	être
,	PUNCT	,
n'	ADV	ne
essaie	VERB	essayer
de	ADP	de
lutter	VERB	lutter
contre	ADP	contre
;	PUNCT	;
il	PRON	il
sait	VERB	savoir
d'	ADP	de
avance	NOUN	avance
qu'	PRON	que
il	PRON	il
serait	VERB	être
brisé	VERB	briser
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
général	NOUN	général
fronça	VERB	froncer
les	DET	le
sourcils	NOUN	sourcil
,	PUNCT	,
il	PRON	il
se	PRON	se
frappa	VERB	frapper
le	DET	le
front	NOUN	front
avec	ADP	avec
violence	NOUN	violence
,	PUNCT	,
mais	CONJ	mais
il	PRON	il
fut	VERB	être
contraint	VERB	contraindre
de	ADP	de
s'	PRON	se
avouer	VERB	avouer
vaincu	VERB	vaincre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Monseigneur	NOUN	monseigneur
,	PUNCT	,
dit-il	NOUN	dit-il
en	ADP	en
s'	PRON	se
inclinant	VERB	incliner
,	PUNCT	,
pardonnez	VERB	pardonner
-moi	PRON	moi
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Dans	ADP	dans
ces	PRON	ce
temps	NOUN	temps
de	ADP	de
troubles	NOUN	trouble
et	CONJ	et
de	ADP	de
discordes	NOUN	discorde
civiles	ADJ	civil
,	PUNCT	,
on	PRON	on
confond	VERB	confondre
souvent	ADV	souvent
malgré	ADP	malgré
soi	PRON	soi
ses	PRON	son
amis	NOUN	ami
avec	ADP	avec
ses	PRON	son
ennemis	NOUN	ennemi
;	PUNCT	;
j'	PRON	je
ignorais	VERB	ignorer
que	CONJ	que
Votre	NOUN	votre
Grandeur	NOUN	grandeur
eût	VERB	avoir
donné	VERB	donner
l'	DET	le
ordre	NOUN	ordre
de	ADP	de
prier	VERB	prier
pour	ADP	pour
les	DET	le
suppliciés	VERB	supplicier
,	PUNCT	,
et	CONJ	et
que	CONJ	que
,	PUNCT	,
vous	PRON	vous
daigniez	VERB	daigner
en	ADP	en
personne	NOUN	personne
vous	PRON	vous
acquitter	VERB	acquitter
de	ADP	de
cette	PRON	ce
tâche	NOUN	tâche
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
me	PRON	me
retire	VERB	retirer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pendant	ADP	pendant
la	DET	le
scène	NOUN	scène
qui	PRON	qui
précède	VERB	précéder
,	PUNCT	,
les	DET	le
patriotes	NOUN	patriote
s'	PRON	se
étaient	VERB	être
effacés	VERB	effacer
derrière	ADP	derrière
les	DET	le
piliers	NOUN	pilier
de	ADP	de
la	DET	le
place	NOUN	place
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Grâce	NOUN	grâce
à	ADP	à
l'	DET	le
obscurité	NOUN	obscurité
ils	PRON	il
n'	ADV	ne
avaient	VERB	avoir
pas	ADV	pas
été	VERB	être
aperçus	VERB	apercevoir
par	ADP	par
le	DET	le
général	ADJ	général
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Dès	ADP	dès
que	CONJ	que
les	DET	le
soldats	NOUN	soldat
eurent	VERB	avoir
disparu	VERB	disparaître
,	PUNCT	,
sur	ADP	sur
un	DET	un
geste	NOUN	geste
de	ADP	de
l'	DET	le
archevêque	NOUN	archevêque
les	DET	le
cadavres	NOUN	cadavre
furent	VERB	être
portés	VERB	porter
dans	ADP	dans
la	DET	le
cathédrale	NOUN	cathédrale
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Prenez	VERB	prendre
garde	NOUN	garde
à	ADP	à
cet	PRON	ce
homme	NOUN	homme
,	PUNCT	,
monseigneur	NOUN	monseigneur
,	PUNCT	,
murmura	VERB	murmurer
l'	DET	le
un	NOUN	un
des	ADP	du
inconnus	NOUN	inconnu
à	ADP	à
l'	DET	le
oreille	NOUN	oreille
de	ADP	de
l'	DET	le
archevêque	NOUN	archevêque
,	PUNCT	,
il	PRON	il
vous	PRON	vous
a	VERB	avoir
lancé	VERB	lancer
un	DET	un
regard	NOUN	regard
de	ADP	de
tigre	NOUN	tigre
en	ADP	en
se	PRON	se
retirant	VERB	retirer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Frère	NOUN	frère
,	PUNCT	,
répondit	VERB	répondre
simplement	ADV	simplement
le	DET	le
prêtre	NOUN	prêtre
,	PUNCT	,
je	PRON	je
suis	VERB	suivre|être
préparé	VERB	préparer
à	ADP	à
recevoir	VERB	recevoir
le	DET	le
martyre	NOUN	martyr|martyre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
service	NOUN	service
commença	VERB	commencer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Lorsqu'	CONJ	lorsque
il	PRON	il
fut	VERB	être
terminé	VERB	terminer
,	PUNCT	,
les	DET	le
patriotes	NOUN	patriote
se	PRON	se
retirèrent	VERB	retirer
après	ADP	après
avoir	VERB	avoir
chaleureusement	ADV	chaleureusement
remercié	VERB	remercier
l'	DET	le
archevêque	NOUN	archevêque
,	PUNCT	,
pour	ADP	pour
sa	PRON	son
généreuse	ADJ	généreux
conduite	NOUN	conduite
envers	ADP	envers
leurs	PRON	leur
frères	NOUN	frère
morts	ADJ	mort
.	PUNCT	.
<EOS>	<EOS>	<EOS>
À	ADP	à
peine	NOUN	peine
avaient-il	ADJ	avaient-il
fait	VERB	faire
quelques	PRON	quelque
pas	ADV	pas
dans	ADP	dans
une	DET	un
rue	NOUN	rue
étroite	ADJ	étroit
,	PUNCT	,
bordée	VERB	border
de	ADP	de
masures	NOUN	masure
sordides	ADJ	sordide
,	PUNCT	,
que	CONJ	que
deux	NUM	deux
hommes	NOUN	homme
se	PRON	se
levèrent	VERB	lever
de	ADP	de
derrière	ADP	derrière
une	DET	un
charrette	NOUN	charrette
renversée	ADJ	renversé
qui	PRON	qui
les	PRON	la|le
cachait	VERB	cacher
et	CONJ	et
se	PRON	se
présentèrent	VERB	présenter
à	ADP	à
eux	PRON	eux
en	ADP	en
disant	VERB	dire
à	ADP	à
voix	NOUN	voix
basse	ADJ	bas
:	PUNCT	:
--	PUNCT	--
La	DET	le
Patrie	NOUN	patrie
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--	PUNCT	--
La	DET	le
Vengeance	NOUN	vengeance
!	PUNCT	!
<EOS>	<EOS>	<EOS>
répondit	VERB	répondre
un	DET	un
des	ADP	du
inconnus	NOUN	inconnu
,	PUNCT	,
avancez	VERB	avancer
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Les	DET	le
deux	NUM	deux
hommes	NOUN	homme
s'	PRON	se
approchèrent	VERB	approcher
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Eh	X	eh
bien	ADV	bien
!	PUNCT	!
<EOS>	<EOS>	<EOS>
demanda	VERB	demander
celui	PRON	celui
qui	PRON	qui
paraissait	VERB	paraître
être	VERB	être
le	DET	le
chef	NOUN	chef
,	PUNCT	,
que	PRON	que
savez	VERB	savoir
-vous	PRON	vous
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Tout	PRON	tout
ce	PRON	ce
qu'	PRON	que
il	PRON	il
est	VERB	être
possible	ADJ	possible
de	ADP	de
savoir	VERB	savoir
,	PUNCT	,
répondit	VERB	répondre
un	DET	un
des	ADP	du
nouveaux	NOUN	nouveau
venus	VERB	venir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Dans	ADP	dans
quel	PRON	quel
endroit	NOUN	endroit
a-t	ADJ	a-t
-on	PRON	on
transporté	VERB	transporter
don	NOUN	don
Tadeo	NOUN	tadeo
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Chez	ADP	chez
la	DET	le
Linda	NOUN	linda
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Chez	ADP	chez
sa	PRON	son
femme	NOUN	femme
!	PUNCT	!
<EOS>	<EOS>	<EOS>
celle	PRON	celui
qui	PRON	qui
est	VERB	être
aujourd'hui	ADV	aujourd'hui
la	DET	le
maîtresse	NOUN	maîtresse
du	ADP	du
général	ADJ	général
Bustamente	NOUN	bustamente
!	PUNCT	!
<EOS>	<EOS>	<EOS>
reprit	VERB	reprendre
vivement	ADV	vivement
le	DET	le
chef	NOUN	chef
;	PUNCT	;
vive	ADJ	vif
Dieu	NOUN	dieu
,	PUNCT	,
compagnons	NOUN	compagnon
,	PUNCT	,
il	PRON	il
est	VERB	être
perdu	VERB	perdre
,	PUNCT	,
car	CONJ	car
elle	PRON	elle
le	PRON	le
hait	VERB	haïr
mortellement	ADV	mortellement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
laisserons-nous	NOUN	laisserons-nous
assassiner	VERB	assassiner
sans	ADP	sans
chercher	VERB	chercher
à	ADP	à
le	PRON	le
sauver	VERB	sauver
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Ce	PRON	ce
serait	VERB	être
une	DET	un
lâcheté	NOUN	lâcheté
!	PUNCT	!
<EOS>	<EOS>	<EOS>
s'	PRON	se
écrièrent	VERB	écrier
les	DET	le
assistants	NOUN	assistant
avec	ADP	avec
énergie	NOUN	énergie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Mais	CONJ	mais
comment	ADV	comment
nous	PRON	nous
introduire	VERB	introduire
dans	ADP	dans
la	DET	le
maison	NOUN	maison
?	PUNCT	?
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Rien	ADV	rien
de	ADP	de
plus	ADV	plus
facile	ADJ	facile
;	PUNCT	;
les	DET	le
murs	NOUN	mur
du	ADP	du
jardin	NOUN	jardin
sont	VERB	être
très	ADV	très
bas	ADJ	bas
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Allons	VERB	aller
donc	ADV	donc
alors	ADV	alors
!	PUNCT	!
<EOS>	<EOS>	<EOS>
il	PRON	il
n'	ADV	ne
y	PRON	y
a	VERB	avoir
pas	ADV	pas
une	DET	un
minute	NOUN	minute
à	ADP	à
perdre	VERB	perdre
!	PUNCT	!
...	PUNCT	...
<EOS>	<EOS>	<EOS>
Sans	ADP	sans
plus	ADV	plus
de	ADP	de
paroles	NOUN	parole
,	PUNCT	,
les	DET	le
inconnus	NOUN	inconnu
se	PRON	se
mirent	VERB	mettre
à	ADP	à
courir	VERB	courir
dans	ADP	dans
la	DET	le
direction	NOUN	direction
de	ADP	de
la	DET	le
maison	NOUN	maison
de	ADP	de
doña	NOUN	doña
Maria	NOUN	maria
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ainsi	ADV	ainsi
que	CONJ	que
nous	PRON	nous
l'	PRON	la|le
avons	VERB	avoir
dit	VERB	dire
,	PUNCT	,
cette	PRON	ce
maison	NOUN	maison
s'	PRON	se
élevait	VERB	élever
dans	ADP	dans
le	DET	le
faubourg	NOUN	faubourg
de	ADP	de
la	DET	le
Canadilla	NOUN	canadilla
,	PUNCT	,
le	DET	le
plus	ADV	plus
beau	ADJ	beau
de	ADP	de
Santiago	NOUN	santiago
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
fenêtres	NOUN	fenêtre
,	PUNCT	,
hermétiquement	ADV	hermétiquement
fermées	VERB	fermer
sur	ADP	sur
le	DET	le
devant	NOUN	devant
,	PUNCT	,
ne	ADV	ne
laissaient	VERB	laisser
filtrer	VERB	filtrer
aucun	PRON	aucun
rayon	NOUN	rayon
de	ADP	de
lumière	NOUN	lumière
;	PUNCT	;
nul	ADJ	nul
bruit	VERB	bruir|bruire
ne	ADV	ne
se	PRON	se
faisait	VERB	faire
entendre	VERB	entendre
,	PUNCT	,
la	DET	le
maison	NOUN	maison
semblait	VERB	sembler
complètement	ADV	complètement
déserte	ADJ	désert
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
inconnus	NOUN	inconnu
longèrent	VERB	longer
silencieusement	ADV	silencieusement
les	DET	le
murailles	NOUN	muraille
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Arrivés	VERB	arriver
derrière	ADP	derrière
la	DET	le
maison	NOUN	maison
,	PUNCT	,
ils	PRON	il
plantèrent	VERB	planter
leurs	PRON	leur
poignards	NOUN	poignard
dans	ADP	dans
les	DET	le
fentes	NOUN	fente
du	ADP	du
mur	NOUN	mur
,	PUNCT	,
et	CONJ	et
d'	ADP	de
un	DET	un
bond	NOUN	bond
s'	PRON	se
élancèrent	VERB	élancer
dans	ADP	dans
le	DET	le
