Première	NUM	premier
Sainte-Marie	NOUN	sainte-marie
s'	PRON	se
étaient	VERB	être
,	PUNCT	,
elles	PRON	elle
,	PUNCT	,
chargées	VERB	charger
d'	ADP	de
en	PRON	en
perpétuer	VERB	perpétuer
le	DET	le
souvenir	NOUN	souvenir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
À	ADP	à
l'	DET	le
arrivée	NOUN	arrivé|arrivée
de	ADP	de
Claire	NOUN	claire
et	CONJ	et
de	ADP	de
Louise	NOUN	louise
,	PUNCT	,
on	PRON	on
ne	ADV	ne
sut	VERB	savoir
pas	ADV	pas
,	PUNCT	,
d'	ADP	de
abord	NOUN	abord
,	PUNCT	,
quelles	PRON	quel
étaient	VERB	être
ces	PRON	ce
fillettes	NOUN	fillette
,	PUNCT	,
et	CONJ	et
les	DET	le
sœurs	NOUN	sœur
,	PUNCT	,
prudentes	ADJ	prudent
et	CONJ	et
avisées	ADJ	avisé
,	PUNCT	,
prévoyant	VERB	prévoir
l'	DET	le
avenir	NOUN	avenir
,	PUNCT	,
se	PRON	se
gardèrent	VERB	garder
bien	ADV	bien
de	ADP	de
raconter	VERB	raconter
leur	PRON	leur
triste	ADJ	triste
histoire	NOUN	histoire
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Pendant	ADP	pendant
un	DET	un
an	NOUN	an
,	PUNCT	,
le	DET	le
secret	NOUN	secret
fut	VERB	être
ainsi	ADV	ainsi
bien	ADV	bien
tenu	VERB	tenir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
les	DET	le
journaux	NOUN	journal|journau
avaient	VERB	avoir
dit	VERB	dire
,	PUNCT	,
lors	ADV	lors
du	ADP	du
procès	NOUN	procès
,	PUNCT	,
que	CONJ	que
l'	DET	le
administration	NOUN	administration
avait	VERB	avoir
envoyé	VERB	envoyer
les	DET	le
deux	NUM	deux
petites	NOUN	petit
dans	ADP	dans
un	DET	un
établissement	NOUN	établissement
hospitalier	ADJ	hospitalier
et	CONJ	et
qu'	PRON	que
elle	PRON	elle
se	PRON	se
chargeait	VERB	charger
de	ADP	de
leur	PRON	leur
sort	NOUN	sort
:	PUNCT	:
on	PRON	on
avait	VERB	avoir
même	ADV	même
donné	VERB	donner
