Livre	NOUN	livre
Il	PRON	il
fit	VERB	faire
quelques	PRON	quelque
pas	ADV	pas
et	CONJ	et
s'	PRON	se
en	PRON	en
alla	VERB	aller
regarder	VERB	regarder
au-dessus	ADV	au-dessus
des	ADP	du
haies	NOUN	haie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
aperçut	VERB	apercevoir
à	ADP	à
l'	DET	le
horizon	NOUN	horizon
à	ADP	à
travers	NOUN	travers
les	DET	le
arbres	NOUN	arbre
une	DET	un
espèce	NOUN	espèce
de	ADP	de
monticule	NOUN	monticule
et	CONJ	et
sur	ADP	sur
ce	PRON	ce
monticule	NOUN	monticule
quelque	PRON	quelque
chose	NOUN	chose
qui	PRON	qui
,	PUNCT	,
de	ADP	de
loin	ADV	loin
,	PUNCT	,
ressemblait	VERB	ressembler
à	ADP	à
un	DET	un
lion	NOUN	lion
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
était	VERB	être
dans	ADP	dans
le	DET	le
champ	NOUN	champ
de	ADP	de
bataille	NOUN	bataille
de	ADP	de
Waterloo	NOUN	waterloo
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Chapitre	NOUN	chapitre
II	NUM	ii
--	PUNCT	--
Hougomont	NOUN	hougomont
Hougomont	NOUN	hougomont
,	PUNCT	,
ce	PRON	ce
fut	VERB	être
là	ADV	là
un	DET	un
lieu	NOUN	lieu
funèbre	ADJ	funèbre
,	PUNCT	,
le	DET	le
commencement	NOUN	commencement
de	ADP	de
l'	DET	le
obstacle	NOUN	obstacle
,	PUNCT	,
la	DET	le
première	NUM	premier
résistance	NOUN	résistance
que	PRON	que
rencontra	VERB	rencontrer
à	ADP	à
Waterloo	NOUN	waterloo
ce	PRON	ce
grand	ADJ	grand
bûcheron	NOUN	bûcheron
de	ADP	de
l'	DET	le
Europe	NOUN	europe
qu'	PRON	que
on	PRON	on
appelait	VERB	appeler
Napoléon	NOUN	napoléon
;	PUNCT	;
le	DET	le
premier	NUM	premier
nœud	NOUN	nœud
sous	ADP	sous
le	DET	le
coup	NOUN	coup
de	ADP	de
hache	NOUN	hache
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
était	VERB	être
un	DET	un
château	NOUN	château
,	PUNCT	,
ce	PRON	ce
n'	ADV	ne
est	VERB	être
plus	ADV	plus
qu'	CONJ	que
une	DET	un
ferme	ADJ	ferme
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Hougomont	NOUN	hougomont
,	PUNCT	,
pour	ADP	pour
l'	DET	le
antiquaire	NOUN	antiquaire
,	PUNCT	,
c'	PRON	ce
est	VERB	être
Hugomons	NOUN	hugomons
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ce	PRON	ce
manoir	NOUN	manoir
fut	VERB	être
bâti	VERB	bâtir
par	ADP	par
Hugo	NOUN	hugo
[	PUNCT	[
2	NUM	@card@
]	PUNCT	]
,	PUNCT	,
sire	NOUN	sire
de	ADP	de
Somerel	NOUN	somerel
,	PUNCT	,
le	DET	le
même	ADJ	même
qui	PRON	qui
dota	VERB	doter
la	DET	le
sixième	NUM	sixième
chapellenie	NOUN	chapellenie
de	ADP	de
l'	DET	le
abbaye	NOUN	abbaye
de	ADP	de
Villers	NOUN	villers
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
passant	NOUN	passant
poussa	VERB	pousser
la	DET	le
porte	NOUN	porte
,	PUNCT	,
coudoya	VERB	coudoyer
sous	ADP	sous
un	DET	un
porche	NOUN	porche
une	DET	un
vieille	ADJ	vieux
calèche	NOUN	calèche
,	PUNCT	,
et	CONJ	et
entra	VERB	entrer
dans	ADP	dans
la	DET	le
cour	NOUN	cour
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
première	NUM	premier
chose	NOUN	chose
qui	PRON	qui
le	PRON	le
frappa	VERB	frapper
dans	ADP	dans
ce	PRON	ce
préau	NOUN	préau
,	PUNCT	,
ce	PRON	ce
fut	VERB	être
une	DET	un
porte	NOUN	porte
du	ADP	du
seizième	ADJ	seizième
siècle	NOUN	siècle
qui	PRON	qui
y	PRON	y
simule	VERB	simuler
une	DET	un
arcade	NOUN	arcade
,	PUNCT	,
tout	ADV	tout
étant	VERB	être
tombé	VERB	tomber
autour	ADV	autour
d'	ADP	de
elle	PRON	elle
.	PUNCT	.
<EOS>	<EOS>	<EOS>
L'	DET	le
aspect	NOUN	aspect
monumental	ADJ	monumental
naît	VERB	naître
souvent	ADV	souvent
de	ADP	de
la	DET	le
ruine	NOUN	ruine
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Auprès	ADV	auprès
de	ADP	de
l'	DET	le
arcade	NOUN	arcade
s'	PRON	se
ouvre	VERB	ouvrer|ouvrir
dans	ADP	dans
un	DET	un
mur	NOUN	mur
une	DET	un
autre	ADJ	autre
porte	NOUN	porte
avec	ADP	avec
claveaux	NOUN	claveau
du	ADP	du
temps	NOUN	temps
de	ADP	de
Henri	NOUN	henri
IV	NUM	iv
,	PUNCT	,
laissant	VERB	laisser
voir	VERB	voir
les	DET	le
arbres	NOUN	arbre
d'	ADP	de
un	DET	un
verger	NOUN	verger
.	PUNCT	.
<EOS>	<EOS>	<EOS>
À	ADP	à
côté	NOUN	côté
de	ADP	de
cette	PRON	ce
porte	NOUN	porte
un	DET	un
trou	NOUN	trou
à	ADP	à
fumier	NOUN	fumier
,	PUNCT	,
des	ADP	du
pioches	NOUN	pioche
et	CONJ	et
des	ADP	du
pelles	NOUN	pelle
,	PUNCT	,
quelques	PRON	quelque
charrettes	NOUN	charrette
,	PUNCT	,
un	DET	un
vieux	ADJ	vieux
puits	NOUN	puits
avec	ADP	avec
sa	PRON	son
dalle	NOUN	dalle
et	CONJ	et
son	PRON	son
tourniquet	NOUN	tourniquet
de	ADP	de
fer	NOUN	fer
,	PUNCT	,
un	DET	un
poulain	NOUN	poulain
qui	PRON	qui
saute	VERB	sauter
,	PUNCT	,
un	DET	un
dindon	NOUN	dindon
qui	PRON	qui
fait	VERB	faire
la	DET	le
roue	NOUN	roue
,	PUNCT	,
une	DET	un
chapelle	NOUN	chapelle
que	PRON	que
surmonte	VERB	surmonter
un	DET	un
petit	ADJ	petit
clocher	NOUN	clocher
,	PUNCT	,
un	DET	un
poirier	NOUN	poirier
en	ADP	en
fleur	NOUN	fleur
en	ADP	en
espalier	NOUN	espalier
sur	ADP	sur
le	DET	le
mur	NOUN	mur
de	ADP	de
la	DET	le
chapelle	NOUN	chapelle
,	PUNCT	,
voilà	ADV	voilà
cette	PRON	ce
cour	NOUN	cour
dont	PRON	dont
la	DET	le
conquête	NOUN	conquête
fut	VERB	être
un	DET	un
rêve	NOUN	rêve
de	ADP	de
Napoléon	NOUN	napoléon
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ce	PRON	ce
coin	NOUN	coin
de	ADP	de
terre	NOUN	terre
,	PUNCT	,
s'	PRON	se
il	PRON	il
eût	VERB	avoir
pu	VERB	pouvoir
le	PRON	le
prendre	VERB	prendre
,	PUNCT	,
lui	PRON	lui
eût	VERB	avoir
peut-être	ADV	peut-être
donné	VERB	donner
le	DET	le
monde	NOUN	monde
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Des	ADP	du
poules	NOUN	poule
y	PRON	y
éparpillent	VERB	éparpiller
du	ADP	du
bec	NOUN	bec
la	DET	le
poussière	NOUN	poussière
.	PUNCT	.
<EOS>	<EOS>	<EOS>
On	PRON	on
entend	VERB	entendre
un	DET	un
grondement	NOUN	grondement
;	PUNCT	;
c'	PRON	ce
est	VERB	être
un	DET	un
gros	ADJ	gros
chien	NOUN	chien
qui	PRON	qui
montre	VERB	montrer
les	DET	le
dents	NOUN	dent
et	CONJ	et
qui	PRON	qui
remplace	VERB	remplacer
les	DET	le
Anglais	NOUN	anglais
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
Anglais	NOUN	anglais
là	ADV	là
ont	VERB	avoir
été	VERB	être
admirables	ADJ	admirable
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
quatre	NUM	quatre
compagnies	NOUN	compagnie
des	ADP	du
gardes	NOUN	garde
de	ADP	de
Cooke	NOUN	cooke
y	PRON	y
ont	VERB	avoir
tenu	VERB	tenir
tête	NOUN	tête
pendant	ADP	pendant
sept	NUM	sept
heures	NOUN	heure
à	ADP	à
l'	DET	le
acharnement	NOUN	acharnement
d'	ADP	de
une	DET	un
armée	NOUN	armée
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Hougomont	NOUN	hougomont
,	PUNCT	,
vu	VERB	voir
