Partie	NOUN	partie
,	PUNCT	,
et	CONJ	et
il	PRON	il
en	PRON	en
surgit	VERB	surgir
une	DET	un
autre	ADJ	autre
,	PUNCT	,
plus	ADV	plus
proche	ADJ	proche
,	PUNCT	,
sur	ADP	sur
la	DET	le
rive	NOUN	rive
opposée	VERB	opposer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Des	ADP	du
arbres	NOUN	arbre
la	PRON	la
couronnaient	VERB	couronner
parmi	ADP	parmi
des	ADP	du
maisons	NOUN	maison
basses	ADJ	bas
couvertes	VERB	couvrir
de	ADP	de
toits	NOUN	toit
à	ADP	à
l'	DET	le
italienne	NOUN	italien
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Elles	PRON	elle
avaient	VERB	avoir
des	ADP	du
jardins	NOUN	jardin
en	ADP	en
pente	NOUN	pente
que	PRON	que
divisaient	VERB	diviser
des	ADP	du
murs	NOUN	mur
neufs	ADJ	neuf
,	PUNCT	,
des	ADP	du
grilles	NOUN	grille
de	ADP	de
fer	NOUN	fer
,	PUNCT	,
des	ADP	du
gazons	NOUN	gazon
,	PUNCT	,
des	ADP	du
serres	NOUN	serre|serres
chaudes	ADJ	chaud
,	PUNCT	,
et	CONJ	et
des	ADP	du
vases	NOUN	vase
de	ADP	de
géraniums	NOUN	géranium
,	PUNCT	,
espacés	VERB	espacer
régulièrement	ADV	régulièrement
sur	ADP	sur
des	ADP	du
terrasses	NOUN	terrasse
où	PRON	où
l'	DET	le
on	PRON	on
pouvait	VERB	pouvoir
s'	PRON	se
accouder	VERB	accouder
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Plus	ADV	plus
d'	ADP	de
un	NUM	un
,	PUNCT	,
en	PRON	en
apercevant	VERB	apercevoir
ces	PRON	ce
coquettes	ADJ	coquet
résidences	NOUN	résidence
,	PUNCT	,
si	ADV	si
tranquilles	ADJ	tranquille
,	PUNCT	,
enviait	VERB	envier
d'	ADP	de
en	PRON	en
être	VERB	être
le	DET	le
propriétaire	NOUN	propriétaire
,	PUNCT	,
pour	ADP	pour
vivre	VERB	vivre
là	ADV	là
jusqu'	ADP	jusque
à	ADP	à
la	DET	le
fin	NOUN	fin
de	ADP	de
ses	PRON	son
jours	NOUN	jour
,	PUNCT	,
avec	ADP	avec
un	DET	un
bon	ADJ	bon
billard	NOUN	billard
,	PUNCT	,
une	DET	un
chaloupe	NOUN	chaloupe
,	PUNCT	,
une	DET	un
femme	NOUN	femme
ou	CONJ	ou
quelque	PRON	quelque
autre	ADJ	autre
rêve	NOUN	rêve
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
plaisir	NOUN	plaisir
tout	ADV	tout
nouveau	ADJ	nouveau
d'	ADP	de
une	DET	un
excursion	NOUN	excursion
maritime	ADJ	maritime
facilitait	VERB	faciliter
les	DET	le
épanchements	NOUN	épanchement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Déjà	ADV	déjà
les	DET	le
farceurs	NOUN	farceur
commençaient	VERB	commencer
leurs	PRON	leur
plaisanteries	NOUN	plaisanterie
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Beaucoup	ADV	beaucoup
chantaient	VERB	chanter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
On	PRON	on
était	VERB	être
gai	ADJ	gai
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
se	PRON	se
versait	VERB	verser
des	ADP	du
petits	ADJ	petit
verres	NOUN	verre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Frédéric	NOUN	frédéric
pensait	VERB	penser
à	ADP	à
la	DET	le
chambre	NOUN	chambre
qu'	PRON	que
il	PRON	il
occuperait	VERB	occuper
là-bas	ADV	là-bas
,	PUNCT	,
au	ADP	au
plan	NOUN	plan
d'	ADP	de
un	DET	un
drame	NOUN	drame
,	PUNCT	,
à	ADP	à
des	ADP	du
sujets	NOUN	sujet
de	ADP	de
tableaux	NOUN	tableau
,	PUNCT	,
à	ADP	à
des	ADP	du
passions	NOUN	passion
futures	ADJ	futur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
trouvait	VERB	trouver
que	CONJ	que
le	DET	le
bonheur	NOUN	bonheur
mérité	VERB	mériter
par	ADP	par
l'	DET	le
excellence	NOUN	excellence
de	ADP	de
son	PRON	son
âme	NOUN	âme
tardait	VERB	tarder
à	ADP	à
venir	VERB	venir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
se	PRON	se
déclama	VERB	déclamer
des	ADP	du
vers	NOUN	ver|vers
mélancoliques	ADJ	mélancolique
;	PUNCT	;
il	PRON	il
marchait	VERB	marcher
sur	ADP	sur
le	DET	le
pont	NOUN	pont
à	ADP	à
pas	ADV	pas
rapides	ADJ	rapide
;	PUNCT	;
il	PRON	il
s'	PRON	se
avança	VERB	avancer
jusqu'	ADP	jusque
au	ADP	au
bout	NOUN	bout
,	PUNCT	,
du	ADP	du
côté	NOUN	côté
de	ADP	de
la	DET	le
cloche	NOUN	cloche
;	PUNCT	;
--	PUNCT	--
et	CONJ	et
,	PUNCT	,
dans	ADP	dans
un	DET	un
cercle	NOUN	cercle
de	ADP	de
passagers	NOUN	passager
et	CONJ	et
de	ADP	de
matelots	NOUN	matelot
,	PUNCT	,
il	PRON	il
vit	VERB	vivre
un	DET	un
monsieur	NOUN	monsieur
qui	PRON	qui
contait	VERB	conter
des	ADP	du
galanteries	NOUN	galanterie
à	ADP	à
une	DET	un
paysanne	ADJ	paysan
,	PUNCT	,
tout	ADV	tout
en	ADP	en
lui	PRON	lui
maniant	VERB	manier
la	DET	le
croix	NOUN	croix
d'	ADP	de
or	NOUN	or
qu'	PRON	que
elle	PRON	elle
portait	VERB	porter
sur	ADP	sur
la	DET	le
poitrine	NOUN	poitrine
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
était	VERB	être
un	DET	un
gaillard	NOUN	gaillard
d'	ADP	de
une	DET	un
quarantaine	NOUN	quarantaine
d'	ADP	de
années	NOUN	année
,	PUNCT	,
à	ADP	à
cheveux	NOUN	cheveu
crépus	ADJ	crépu
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Sa	PRON	son
taille	NOUN	taille
robuste	ADJ	robuste
emplissait	VERB	emplir
une	DET	un
jaquette	NOUN	jaquette
de	ADP	de
velours	NOUN	velours
noir	ADJ	noir
,	PUNCT	,
deux	NUM	deux
émeraudes	NOUN	émeraude
brillaient	VERB	briller
à	ADP	à
sa	PRON	son
chemise	NOUN	chemise
de	ADP	de
batiste	NOUN	batiste
,	PUNCT	,
et	CONJ	et
son	PRON	son
large	ADJ	large
pantalon	NOUN	pantalon
blanc	ADJ	blanc
tombait	VERB	tomber
sur	ADP	sur
d'	ADP	de
étranges	ADJ	étrange
bottes	NOUN	botte
rouges	ADJ	rouge
,	PUNCT	,
en	ADP	en
cuir	NOUN	cuir
de	ADP	de
Russie	NOUN	russie
,	PUNCT	,
rehaussées	VERB	rehausser
de	ADP	de
dessins	NOUN	dessin
bleus	ADJ	bleu
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
présence	NOUN	présence
de	ADP	de
Frédéric	NOUN	frédéric
ne	ADV	ne
le	PRON	le
dérangea	VERB	déranger
pas	ADV	pas
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
se	PRON	se
tourna	VERB	tourner
vers	ADP	vers
lui	PRON	lui
plusieurs	PRON	plusieurs
fois	NOUN	fois
,	PUNCT	,
en	ADP	en
l'	DET	le
interpellant	VERB	interpeller
par	ADP	par
des	ADP	du
clins	NOUN	clin
d'	ADP	de
oeil	NOUN	œil
;	PUNCT	;
ensuite	ADV	ensuite
il	PRON	il
