PREMIÈRE	NUM	premier
déplacement	NOUN	déplacement
de	ADP	de
fonctionnaire	NOUN	fonctionnaire
,	PUNCT	,
un	DET	un
chevreuil	NOUN	chevreuil
tué	VERB	tuer
à	ADP	à
l'	DET	le
affût	NOUN	affût
,	PUNCT	,
dans	ADP	dans
les	DET	le
bois	NOUN	bois
de	ADP	de
M	NOUN	m
.	PUNCT	.
de	ADP	de
Blandé	NOUN	blandé
,	PUNCT	,
la	DET	le
mort	NOUN	mort
d'	ADP	de
un	DET	un
voisin	NOUN	voisin
,	PUNCT	,
la	DET	le
nouvelle	ADJ	nouveau
imprévue	ADJ	imprévu
d'	ADP	de
un	DET	un
mariage	NOUN	mariage
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Les	DET	le
grossesses	NOUN	grossesse
probables	ADJ	probable
des	ADP	du
clientes	NOUN	client
riches	ADJ	riche
servaient	VERB	servir
aussi	ADV	aussi
de	ADP	de
thèmes	NOUN	thème
à	ADP	à
de	ADP	de
brefs	ADJ	bref
entretiens	NOUN	entretien
qui	PRON	qui
se	PRON	se
résumaient	VERB	résumer
de	ADP	de
la	DET	le
sorte	NOUN	sorte
:	PUNCT	:
--	PUNCT	--
Pourvu	ADJ	pourvu
que	CONJ	que
je	PRON	je
ne	ADV	ne
me	PRON	me
trompe	VERB	tromper
pas	ADV	pas
!	PUNCT	!
<EOS>	<EOS>	<EOS>
disait	VERB	dire
mon	PRON	mon
père	NOUN	père
...	PUNCT	...
pourvu	ADJ	pourvu
qu'	CONJ	que
elle	PRON	elle
soit	VERB	être
vraiment	ADV	vraiment
enceinte	VERB	enceindre
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Ah	X	ah
!	PUNCT	!
<EOS>	<EOS>	<EOS>
ce	PRON	ce
sera	VERB	être
un	DET	un
bel	ADJ	beau
accouchement	NOUN	accouchement
!	PUNCT	!
...	PUNCT	...
<EOS>	<EOS>	<EOS>
affirmait	VERB	affirmer
ma	PRON	mon
mère	NOUN	mère
...	PUNCT	...
quatre	NUM	quatre
par	ADP	par
mois	NOUN	moi|mois
,	PUNCT	,
comme	CONJ	comme
celui	PRON	celui
-là	ADV	là
,	PUNCT	,
je	PRON	je
n'	ADV	ne
en	PRON	en
demande	VERB	demander
pas	ADV	pas
plus	ADV	plus
...	PUNCT	...
nous	PRON	nous
pourrions	VERB	pouvoir
nous	PRON	nous
acheter	VERB	acheter
un	DET	un
piano	NOUN	piano
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
mon	PRON	mon
père	NOUN	père
faisait	VERB	faire
claquer	VERB	claquer
sa	PRON	son
langue	NOUN	langue
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Quatre	NUM	quatre
par	ADP	par
mois	NOUN	moi|mois
!	PUNCT	!
...	PUNCT	...
<EOS>	<EOS>	<EOS>
Fichtre	X	fichtre
!	PUNCT	!
...	PUNCT	...
<EOS>	<EOS>	<EOS>
Tu	PRON	tu
es	VERB	être
trop	ADV	trop
gourmande	ADJ	gourmand
,	PUNCT	,
aussi	ADV	aussi
,	PUNCT	,
mignonne	ADJ	mignon
!	PUNCT	!
...	PUNCT	...
<EOS>	<EOS>	<EOS>
Et	CONJ	et
puis	ADV	puis
,	PUNCT	,
je	PRON	je
suis	VERB	suivre|être
toujours	ADV	toujours
inquiet	ADJ	inquiet
avec	ADP	avec
cette	PRON	ce
sacrée	ADJ	sacré
femme	NOUN	femme
-là	ADV	là
...	PUNCT	...
Elle	NOUN	elle
a	VERB	avoir
le	DET	le
bassin	NOUN	bassin
si	ADV	si
étroit	ADJ	étroit
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Sans	ADP	sans
savoir	VERB	savoir
d'	ADP	de
une	DET	un
façon	NOUN	façon
précise	ADJ	précis
quelle	PRON	quel
partie	NOUN	partie
mystérieuse	ADJ	mystérieux
du	ADP	du
corps	NOUN	corps
désignait	VERB	désigner
ce	PRON	ce
mot	NOUN	mot
:	PUNCT	:
bassin	ADJ	bassin
,	PUNCT	,
j'	PRON	je
avais	VERB	avoir
fini	VERB	finir
,	PUNCT	,
dès	ADP	dès
l'	DET	le
âge	NOUN	âge
de	ADP	de
neuf	ADJ	neuf
ans	NOUN	an
,	PUNCT	,
par	ADP	par
connaître	VERB	connaître
exactement	ADV	exactement
le	DET	le
jaugeage	NOUN	jaugeage
et	CONJ	et
les	DET	le
facultés	NOUN	faculté
puerpérales	ADJ	puerpéral
des	ADP	du
bassins	NOUN	bassin
de	ADP	de
toutes	PRON	tout
les	DET	le
femmes	NOUN	femme
de	ADP	de
Viantais	NOUN	viantais
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ce	PRON	ce
qui	PRON	qui
n'	ADV	ne
empêchait	VERB	empêcher
nullement	ADV	nullement
mon	PRON	mon
père	NOUN	père
,	PUNCT	,
après	ADP	après
ces	PRON	ce
constatations	NOUN	constatation
scientifiques	ADJ	scientifique
,	PUNCT	,
après	ADP	après
des	ADP	du
énumérations	NOUN	énumération
d'	ADP	de
utérus	NOUN	utérus
,	PUNCT	,
de	ADP	de
placentas	NOUN	placenta
,	PUNCT	,
de	ADP	de
cordons	NOUN	cordon
ombilicaux	ADJ	ombilical
,	PUNCT	,
de	ADP	de
m'	PRON	me
assurer	VERB	assurer
que	CONJ	que
les	DET	le
enfants	NOUN	enfant
naissaient	VERB	naître
sous	ADP	sous
des	ADP	du
choux	NOUN	chou
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Je	PRON	je
n'	ADV	ne
ignorais	VERB	ignorer
rien	ADV	rien
non	ADV	non
plus	ADV	plus
de	ADP	de
ce	PRON	ce
qui	PRON	qui
constitue	VERB	constituer
un	DET	un
cancer	NOUN	cancer
,	PUNCT	,
une	DET	un
tumeur	NOUN	tumeur
,	PUNCT	,
un	DET	un
phlegmon	NOUN	phlegmon
;	PUNCT	;
mon	PRON	mon
esprit	NOUN	esprit
délaissé	VERB	délaisser
s'	PRON	se
était	VERB	être
peu	ADV	peu
à	ADP	à
peu	ADV	peu
empli	VERB	emplir
de	ADP	de
l'	DET	le
horrible	ADJ	horrible
image	NOUN	image
des	ADP	du
plaies	NOUN	plaie
qu'	PRON	que
on	PRON	on
cache	VERB	cacher
comme	ADV	comme
un	DET	un
déshonneur	NOUN	déshonneur
;	PUNCT	;
une	DET	un
lamentation	NOUN	lamentation
d'	ADP	de
hôpital	NOUN	hôpital
avait	VERB	avoir
passé	VERB	passer
sur	ADP	sur
lui	PRON	lui
,	PUNCT	,
glaçant	VERB	glacer
le	DET	le
sourire	NOUN	sourire
confiant	VERB	confier
de	ADP	de
la	DET	le
toute	PRON	tout
petite	ADJ	petit
enfance	NOUN	enfance
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
à	ADP	à
voir	VERB	voir
mon	PRON	mon
père	NOUN	père
sortir	NOUN	sortir
,	PUNCT	,
chaque	PRON	chaque
soir	NOUN	soir
,	PUNCT	,
sa	PRON	son
trousse	NOUN	trousse
de	ADP	de
sa	PRON	son
poche	NOUN	poche
,	PUNCT	,
étaler	VERB	étaler
,	PUNCT	,
sur	ADP	sur
la	DET	le
table	NOUN	table
,	PUNCT	,
les	DET	le
menus	ADJ	menu
et	CONJ	et
redoutables	ADJ	redoutable
instruments	NOUN	instrument
d'	ADP	de
acier	NOUN	acier
brillant	VERB	briller
,	PUNCT	,
souffler	VERB	souffler
dans	ADP	dans
les	DET	le
sondes	NOUN	sonde
,	PUNCT	,
essuyer	VERB	essuyer
les	DET	le
bistouris	NOUN	bistouri
,	PUNCT	,
faire	VERB	faire
miroiter	VERB	miroiter
,	PUNCT	,
à	ADP	à
la	DET	le
lampe	NOUN	lampe
,	PUNCT	,
les	DET	le
minces	ADJ	mince
lames	NOUN	lame
des	ADP	du
lancettes	NOUN	lancette
,	PUNCT	,
mes	PRON	mon
si	NOUN	si
beaux	ADJ	beau
rêves	NOUN	rêve
d'	ADP	de
oiseaux	NOUN	oiseau
bleus	ADJ	bleu
et	CONJ	et
de	ADP	de
fées	NOUN	fée
merveilleuses	ADJ	merveilleux
se	PRON	se
transformaient	VERB	transformer
en	ADP	en
un	DET	un
cauchemar	NOUN	cauchemar
chirurgical	ADJ	chirurgical
,	PUNCT	,
où	PRON	où
le	DET	le
pus	NOUN	pus
ruisselait	VERB	ruisseler
,	PUNCT	,
où	PRON	où
s'	PRON	se
entassaient	VERB	entasser
les	DET	le
membres	NOUN	membre
coupés	VERB	couper
,	PUNCT	,
où	PRON	où
se	PRON	se
déroulaient	VERB	dérouler
les	DET	le
bandages	NOUN	bandage
et	CONJ	et
les	DET	le
charpies	NOUN	charpie
hideusement	ADV	hideusement
ensanglantés	VERB	ensanglanter
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Parfois	ADV	parfois
aussi	ADV	aussi
,	PUNCT	,
il	PRON	il
employait	VERB	employer
une	DET	un
soirée	NOUN	soirée
à	ADP	à
nettoyer	VERB	nettoyer
son	PRON	son
forceps	NOUN	forceps
,	PUNCT	,
qu'	PRON	que
il	PRON	il
oubliait	VERB	oublier
,	PUNCT	,
très	ADV	très
souvent	ADV	souvent
,	PUNCT	,
dans	ADP	dans
la	DET	le
capote	NOUN	capote
de	ADP	de
son	PRON	son
cabriolet	NOUN	cabriolet
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
en	PRON	en
astiquait	VERB	astiquer
les	DET	le
branches	NOUN	branche
rouillées	ADJ	rouillé
,	PUNCT	,
avec	ADP	avec
de	ADP	de
la	DET	le
poudre	NOUN	poudre
jaune	ADJ	jaune
,	PUNCT	,
en	PRON	en
fourbissait	VERB	fourbir
les	DET	le
cuillers	NOUN	cuiller
,	PUNCT	,
en	PRON	en
huilait	VERB	huiler
le	DET	le
pivot	NOUN	pivot
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
quand	CONJ	quand
l'	DET	le
instrument	NOUN	instrument
reluisait	VERB	reluire
,	PUNCT	,
il	PRON	il
prenait	VERB	prendre
plaisir	NOUN	plaisir
à	ADP	à
le	PRON	le
manœuvrer	VERB	manœuvrer
,	PUNCT	,
faisait	VERB	faire
mine	NOUN	mine
de	ADP	de
l'	PRON	la|le
introduire	VERB	introduire
,	PUNCT	,
en	ADP	en
des	ADP	du
hiatus	NOUN	hiatus
chimériques	ADJ	chimérique
,	PUNCT	,
avec	ADP	avec
délicatesse	NOUN	délicatesse
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	PRON	le
recouvrant	VERB	recouvrer|recouvrir
ensuite	ADV	ensuite
de	ADP	de
son	PRON	son
enveloppe	NOUN	enveloppe
de	ADP	de
serge	NOUN	serge
verte	ADJ	vert
,	PUNCT	,
il	PRON	il
disait	VERB	dire
:	PUNCT	:
--	PUNCT	--
C'	PRON	ce
est	VERB	être
égal	ADJ	égal
!	PUNCT	!
...	PUNCT	...
<EOS>	<EOS>	<EOS>
Je	PRON	je
n'	ADV	ne
aime	VERB	aimer
pas	ADV	pas
me	PRON	me
servir	VERB	servir
de	ADP	de
cela	PRON	cela
...	PUNCT	...
J'	NOUN	j'
ai	VERB	avoir
toujours	ADV	toujours
peur	NOUN	peur
d'	ADP	de
un	DET	un
accident	NOUN	accident
!	PUNCT	!
...	PUNCT	...
<EOS>	<EOS>	<EOS>
C'	PRON	ce
est	VERB	être
si	ADV	si
fragile	ADJ	fragile
,	PUNCT	,
ces	PRON	ce
sacrés	ADJ	sacré
organes	NOUN	organe
!	PUNCT	!
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Sans	ADP	sans
doute	NOUN	doute
!	PUNCT	!
<EOS>	<EOS>	<EOS>
répondait	VERB	répondre
ma	PRON	mon
mère	NOUN	mère
...	PUNCT	...
Mais	VERB	mais
tu	PRON	tu
oublies	VERB	oublier
que	CONJ	que
,	PUNCT	,
dans	ADP	dans
