Chapitre	NOUN	chapitre
air	NOUN	air
vexé	VERB	vexer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Ce	PRON	ce
matin	NOUN	matin
,	PUNCT	,
Clarisse	NOUN	clarisse
,	PUNCT	,
qui	PRON	qui
est	VERB	être
de	ADP	de
la	DET	le
pièce	NOUN	pièce
,	PUNCT	,
m'	PRON	me
a	VERB	avoir
encore	ADV	encore
juré	VERB	jurer
qu'	CONJ	que
on	PRON	on
commencerait	VERB	commencer
à	ADP	à
neuf	ADJ	neuf
heures	NOUN	heure
précises	ADJ	précis
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Un	DET	un
instant	NOUN	instant
,	PUNCT	,
ils	PRON	il
se	PRON	se
turent	VERB	taire
,	PUNCT	,
levant	VERB	lever
la	DET	le
tête	NOUN	tête
,	PUNCT	,
fouillant	VERB	fouiller
l'	DET	le
ombre	NOUN	ombre
des	ADP	du
loges	NOUN	loge
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
le	DET	le
papier	NOUN	papier
vert	ADJ	vert
dont	PRON	dont
elles	PRON	elle
étaient	VERB	être
tapissées	VERB	tapisser
les	PRON	la|le
assombrissait	VERB	assombrir
encore	ADV	encore
.	PUNCT	.
<EOS>	<EOS>	<EOS>
En	ADP	en
bas	ADV	bas
,	PUNCT	,
sous	ADP	sous
la	DET	le
galerie	NOUN	galerie
,	PUNCT	,
les	DET	le
baignoires	NOUN	baignoire
s'	PRON	se
enfonçaient	VERB	enfoncer
dans	ADP	dans
une	DET	un
nuit	NOUN	nuit
complète	ADJ	complet
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Aux	ADP	au
loges	NOUN	loge
de	ADP	de
balcon	NOUN	balcon
,	PUNCT	,
il	PRON	il
n'	ADV	ne
y	PRON	y
avait	VERB	avoir
qu'	CONJ	que
une	DET	un
grosse	ADJ	gros
dame	NOUN	dame
,	PUNCT	,
échouée	VERB	échouer
sur	ADP	sur
le	DET	le
velours	NOUN	velours
de	ADP	de
la	DET	le
rampe	NOUN	rampe
.	PUNCT	.
<EOS>	<EOS>	<EOS>
À	ADP	à
droite	NOUN	droit|droite
et	CONJ	et
à	ADP	à
gauche	ADJ	gauche
,	PUNCT	,
entre	ADP	entre
de	ADP	de
hautes	ADJ	haut
colonnes	NOUN	colonne
,	PUNCT	,
les	DET	le
avant-scènes	NOUN	avant-scène
restaient	VERB	rester
vides	ADJ	vide
,	PUNCT	,
drapées	VERB	draper
de	ADP	de
lambrequins	NOUN	lambrequin
à	ADP	à
longues	ADJ	longue
franges	NOUN	frange
.	PUNCT	.
<EOS>	<EOS>	<EOS>
La	DET	le
salle	NOUN	salle
blanche	ADJ	blanc
et	CONJ	et
or	NOUN	or
,	PUNCT	,
relevée	VERB	relever
de	ADP	de
vert	NOUN	vert
tendre	ADJ	tendre
,	PUNCT	,
s'	PRON	se
effaçait	VERB	effacer
,	PUNCT	,
comme	ADV	comme
emplie	VERB	emplir
d'	ADP	de
une	DET	un
fine	ADJ	fin
poussière	NOUN	poussière
par	ADP	par
les	DET	le
flammes	NOUN	flamme
courtes	ADJ	court
du	ADP	du
grand	ADJ	grand
lustre	NOUN	lustre
de	ADP	de
cristal	NOUN	cristal
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Est	VERB	être
-ce	PRON	ce
que	PRON	que
tu	PRON	tu
as	VERB	avoir
eu	VERB	avoir
ton	PRON	ton
avant-scène	NOUN	avant-scène
pour	ADP	pour
Lucy	NOUN	lucy
?	PUNCT	?
<EOS>	<EOS>	<EOS>
demanda	VERB	demander
Hector	NOUN	hector
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Oui	X	oui
,	PUNCT	,
répondit	VERB	répondre
l'	DET	le
autre	ADJ	autre
,	PUNCT	,
mais	CONJ	mais
ça	PRON	cela
n'	ADV	ne
a	VERB	avoir
pas	ADV	pas
été	VERB	être
sans	ADP	sans
peine	NOUN	peine
...	PUNCT	...
Oh	NOUN	oh
!	PUNCT	!
<EOS>	<EOS>	<EOS>
il	PRON	il
n'	ADV	ne
y	PRON	y
a	VERB	avoir
pas	ADV	pas
de	ADP	de
danger	NOUN	danger
que	CONJ	que
Lucy	NOUN	lucy
vienne	VERB	venir
trop	ADV	trop
tôt	ADV	tôt
,	PUNCT	,
elle	PRON	elle
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Il	PRON	il
étouffa	VERB	étouffer
un	DET	un
léger	ADJ	léger
bâillement	NOUN	bâillement
,	PUNCT	,
puis	ADV	puis
,	PUNCT	,
après	ADP	après
un	DET	un
silence	NOUN	silence
:	PUNCT	:
--	PUNCT	--
Tu	PRON	tu
as	VERB	avoir
de	ADP	de
la	DET	le
chance	NOUN	chance
,	PUNCT	,
toi	PRON	toi
qui	PRON	qui
n'	ADV	ne
as	VERB	avoir
pas	ADV	pas
encore	ADV	encore
vu	VERB	voir
de	ADP	de
première	NUM	premier
...	PUNCT	...
La	DET	le
Blonde	NOUN	blonde
Vénus	NOUN	vénus
sera	VERB	être
l'	DET	le
événement	NOUN	événement
de	ADP	de
l'	DET	le
année	NOUN	année
.	PUNCT	.
